track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,2620,262000,pedestrian/bicycle,1021.642,992.726,-3.949,-0.598
P2,2621,262100,pedestrian/bicycle,1021.247,992.666,-3.965,-0.617
P2,2622,262200,pedestrian/bicycle,1020.849,992.603,-3.981,-0.632
P2,2623,262300,pedestrian/bicycle,1020.45,992.539,-3.997,-0.643
P2,2624,262400,pedestrian/bicycle,1020.05,992.475,-4.009,-0.653
P2,2625,262500,pedestrian/bicycle,1019.649,992.409,-4.019,-0.666
P2,2626,262600,pedestrian/bicycle,1019.246,992.341,-4.028,-0.683
P2,2627,262700,pedestrian/bicycle,1018.843,992.272,-4.035,-0.707
P2,2628,262800,pedestrian/bicycle,1018.44,992.199,-4.038,-0.745
P2,2629,262900,pedestrian/bicycle,1018.036,992.122,-4.032,-0.798
P2,2630,263000,pedestrian/bicycle,1017.634,992.039,-4.018,-0.867
P2,2631,263100,pedestrian/bicycle,1017.233,991.948,-3.998,-0.949
P2,2632,263200,pedestrian/bicycle,1016.834,991.848,-3.978,-1.039
P2,2633,263300,pedestrian/bicycle,1016.437,991.739,-3.958,-1.139
P2,2634,263400,pedestrian/bicycle,1016.042,991.62,-3.94,-1.249
P2,2635,263500,pedestrian/bicycle,1015.649,991.489,-3.926,-1.371
P2,2636,263600,pedestrian/bicycle,1015.257,991.345,-3.907,-1.502
P2,2637,263700,pedestrian/bicycle,1014.868,991.188,-3.875,-1.638
P2,2638,263800,pedestrian/bicycle,1014.483,991.017,-3.832,-1.782
P2,2639,263900,pedestrian/bicycle,1014.102,990.832,-3.779,-1.935
P2,2640,264000,pedestrian/bicycle,1013.727,990.63,-3.721,-2.097
P2,2641,264100,pedestrian/bicycle,1013.359,990.412,-3.657,-2.265
P2,2642,264200,pedestrian/bicycle,1012.996,990.177,-3.585,-2.432
P2,2643,264300,pedestrian/bicycle,1012.642,989.926,-3.503,-2.593
P2,2644,264400,pedestrian/bicycle,1012.296,989.659,-3.415,-2.748
P2,2645,264500,pedestrian/bicycle,1011.959,989.377,-3.326,-2.896
P2,2646,264600,pedestrian/bicycle,1011.631,989.08,-3.237,-3.036
P2,2647,264700,pedestrian/bicycle,1011.311,988.77,-3.152,-3.168
P2,2648,264800,pedestrian/bicycle,1011,988.447,-3.068,-3.29
P2,2649,264900,pedestrian/bicycle,1010.698,988.112,-2.986,-3.405
P2,2650,265000,pedestrian/bicycle,1010.403,987.766,-2.905,-3.515
P2,2651,265100,pedestrian/bicycle,1010.117,987.409,-2.826,-3.619
P2,2652,265200,pedestrian/bicycle,1009.838,987.043,-2.746,-3.716
P2,2653,265300,pedestrian/bicycle,1009.568,986.666,-2.662,-3.809
P2,2654,265400,pedestrian/bicycle,1009.306,986.281,-2.572,-3.9
P2,2655,265500,pedestrian/bicycle,1009.053,985.886,-2.478,-3.992
P2,2656,265600,pedestrian/bicycle,1008.81,985.482,-2.382,-4.087
P2,2657,265700,pedestrian/bicycle,1008.578,985.069,-2.276,-4.185
P2,2658,265800,pedestrian/bicycle,1008.356,984.645,-2.16,-4.286
P2,2659,265900,pedestrian/bicycle,1008.146,984.211,-2.033,-4.39
P2,2660,266000,pedestrian/bicycle,1007.95,983.767,-1.894,-4.492
P2,2661,266100,pedestrian/bicycle,1007.768,983.313,-1.744,-4.591
P2,2662,266200,pedestrian/bicycle,1007.602,982.849,-1.58,-4.684
P2,2663,266300,pedestrian/bicycle,1007.452,982.377,-1.406,-4.769
P2,2664,266400,pedestrian/bicycle,1007.321,981.896,-1.223,-4.843
P2,2665,266500,pedestrian/bicycle,1007.208,981.409,-1.038,-4.904
P2,2666,266600,pedestrian/bicycle,1007.113,980.916,-0.859,-4.952
P2,2667,266700,pedestrian/bicycle,1007.035,980.419,-0.691,-4.992
P2,2668,266800,pedestrian/bicycle,1006.974,979.918,-0.538,-5.023
P2,2669,266900,pedestrian/bicycle,1006.927,979.415,-0.403,-5.045
P2,2670,267000,pedestrian/bicycle,1006.892,978.909,-0.286,-5.057
P2,2671,267100,pedestrian/bicycle,1006.869,978.403,-0.184,-5.066
P2,2672,267200,pedestrian/bicycle,1006.855,977.896,-0.092,-5.073
P2,2673,267300,pedestrian/bicycle,1006.85,977.389,-0.009,-5.077
P2,2674,267400,pedestrian/bicycle,1006.853,976.881,0.062,-5.078
P2,2675,267500,pedestrian/bicycle,1006.862,976.373,0.124,-5.082
P2,2676,267600,pedestrian/bicycle,1006.877,975.864,0.177,-5.091
P2,2677,267700,pedestrian/bicycle,1006.897,975.355,0.219,-5.108
P2,2678,267800,pedestrian/bicycle,1006.92,974.843,0.25,-5.129
P2,2679,267900,pedestrian/bicycle,1006.946,974.329,0.268,-5.15
P2,2680,268000,pedestrian/bicycle,1006.973,973.813,0.276,-5.171
P2,2681,268100,pedestrian/bicycle,1007.001,973.295,0.274,-5.192
P2,2682,268200,pedestrian/bicycle,1007.028,972.774,0.268,-5.21
P2,2683,268300,pedestrian/bicycle,1007.054,972.253,0.261,-5.222
P2,2684,268400,pedestrian/bicycle,1007.08,971.73,0.255,-5.227
P2,2685,268500,pedestrian/bicycle,1007.106,971.208,0.254,-5.229
P2,2686,268600,pedestrian/bicycle,1007.131,970.685,0.257,-5.225
P2,2687,268700,pedestrian/bicycle,1007.157,970.163,0.265,-5.207
P2,2688,268800,pedestrian/bicycle,1007.184,969.645,0.277,-5.168
P2,2689,268900,pedestrian/bicycle,1007.213,969.131,0.292,-5.103
P2,2690,269000,pedestrian/bicycle,1007.243,968.625,0.307,-5.008
P2,2691,269100,pedestrian/bicycle,1007.274,968.131,0.322,-4.886
P2,2692,269200,pedestrian/bicycle,1007.307,967.649,0.336,-4.74
P2,2693,269300,pedestrian/bicycle,1007.341,967.184,0.345,-4.569
P2,2694,269400,pedestrian/bicycle,1007.376,966.737,0.349,-4.371
P2,2695,269500,pedestrian/bicycle,1007.411,966.311,0.348,-4.156
P2,2696,269600,pedestrian/bicycle,1007.445,965.906,0.343,-3.935
P2,2697,269700,pedestrian/bicycle,1007.479,965.523,0.335,-3.731
P2,2698,269800,pedestrian/bicycle,1007.512,965.158,0.327,-3.576
P2,2699,269900,pedestrian/bicycle,1007.545,964.804,0.322,-3.49
P2,2700,270000,pedestrian/bicycle,1007.577,964.457,0.321,-3.465
P1,1220,122000,pedestrian/bicycle,1001.932,988.471,4.706,1.817
P1,1221,122100,pedestrian/bicycle,1002.403,988.647,4.698,1.7
P1,1222,122200,pedestrian/bicycle,1002.872,988.811,4.688,1.583
P1,1223,122300,pedestrian/bicycle,1003.34,988.964,4.671,1.465
P1,1224,122400,pedestrian/bicycle,1003.806,989.104,4.648,1.353
P1,1225,122500,pedestrian/bicycle,1004.269,989.235,4.626,1.255
P1,1226,122600,pedestrian/bicycle,1004.732,989.356,4.618,1.176
P1,1227,122700,pedestrian/bicycle,1005.194,989.471,4.63,1.111
P1,1228,122800,pedestrian/bicycle,1005.658,989.579,4.653,1.059
P1,1229,122900,pedestrian/bicycle,1006.125,989.683,4.681,1.018
P1,1230,123000,pedestrian/bicycle,1006.595,989.784,4.713,0.992
P1,1231,123100,pedestrian/bicycle,1007.067,989.882,4.742,0.98
P1,1232,123200,pedestrian/bicycle,1007.543,989.98,4.766,0.98
P1,1233,123300,pedestrian/bicycle,1008.02,990.079,4.786,0.99
P1,1234,123400,pedestrian/bicycle,1008.499,990.179,4.796,1.006
P1,1235,123500,pedestrian/bicycle,1008.979,990.28,4.789,1.024
P1,1236,123600,pedestrian/bicycle,1009.456,990.383,4.766,1.043
P1,1237,123700,pedestrian/bicycle,1009.931,990.489,4.733,1.066
P1,1238,123800,pedestrian/bicycle,1010.403,990.597,4.693,1.092
P1,1239,123900,pedestrian/bicycle,1010.869,990.707,4.641,1.122
P1,1240,124000,pedestrian/bicycle,1011.33,990.821,4.581,1.155
P1,1241,124100,pedestrian/bicycle,1011.785,990.938,4.521,1.186
P1,1242,124200,pedestrian/bicycle,1012.234,991.058,4.459,1.215
P1,1243,124300,pedestrian/bicycle,1012.677,991.181,4.394,1.242
P1,1244,124400,pedestrian/bicycle,1013.113,991.306,4.328,1.263
P1,1245,124500,pedestrian/bicycle,1013.543,991.433,4.269,1.276
P1,1246,124600,pedestrian/bicycle,1013.967,991.561,4.218,1.281
P1,1247,124700,pedestrian/bicycle,1014.387,991.689,4.18,1.276
P1,1248,124800,pedestrian/bicycle,1014.804,991.816,4.159,1.26
P1,1249,124900,pedestrian/bicycle,1015.22,991.941,4.153,1.234
P1,1250,125000,pedestrian/bicycle,1015.636,992.062,4.162,1.2
P1,1251,125100,pedestrian/bicycle,1016.053,992.18,4.187,1.162
P1,1252,125200,pedestrian/bicycle,1016.474,992.295,4.232,1.123
P1,1253,125300,pedestrian/bicycle,1016.9,992.405,4.293,1.081
P1,1254,125400,pedestrian/bicycle,1017.333,992.511,4.359,1.039
P1,1255,125500,pedestrian/bicycle,1017.772,992.613,4.425,0.998
P1,1256,125600,pedestrian/bicycle,1018.218,992.711,4.486,0.962
P1,1257,125700,pedestrian/bicycle,1018.669,992.805,4.542,0.93
P1,1258,125800,pedestrian/bicycle,1019.126,992.897,4.599,0.899
P1,1259,125900,pedestrian/bicycle,1019.589,992.985,4.655,0.875
P1,1260,126000,pedestrian/bicycle,1020.057,993.072,4.71,0.859
P1,1261,126100,pedestrian/bicycle,1020.531,993.158,4.765,0.852
P1,1262,126200,pedestrian/bicycle,1021.01,993.243,4.822,0.852
P1,1263,126300,pedestrian/bicycle,1021.496,993.328,4.885,0.854
P1,1264,126400,pedestrian/bicycle,1021.988,993.414,4.955,0.853
P1,1265,126500,pedestrian/bicycle,1022.487,993.499,5.03,0.848
P1,1266,126600,pedestrian/bicycle,1022.993,993.583,5.103,0.838
P1,1267,126700,pedestrian/bicycle,1023.507,993.666,5.171,0.822
P1,1268,126800,pedestrian/bicycle,1024.027,993.747,5.233,0.804
P1,1269,126900,pedestrian/bicycle,1024.554,993.826,5.292,0.78
P1,1270,127000,pedestrian/bicycle,1025.086,993.903,5.347,0.752
P1,1271,127100,pedestrian/bicycle,1025.623,993.977,5.392,0.722
P1,1272,127200,pedestrian/bicycle,1026.164,994.047,5.43,0.689
P1,1273,127300,pedestrian/bicycle,1026.709,994.114,5.467,0.652
P1,1274,127400,pedestrian/bicycle,1027.257,994.177,5.511,0.609
P1,1275,127500,pedestrian/bicycle,1027.811,994.236,5.564,0.562
P1,1276,127600,pedestrian/bicycle,1028.371,994.289,5.627,0.509
P1,1277,127700,pedestrian/bicycle,1028.937,994.337,5.699,0.451
P1,1278,127800,pedestrian/bicycle,1029.511,994.379,5.774,0.391
P1,1279,127900,pedestrian/bicycle,1030.092,994.416,5.851,0.334
P1,1280,128000,pedestrian/bicycle,1030.681,994.446,5.925,0.282
P1,1281,128100,pedestrian/bicycle,1031.277,994.472,5.994,0.24
P1,1282,128200,pedestrian/bicycle,1031.879,994.495,6.059,0.212
P1,1283,128300,pedestrian/bicycle,1032.488,994.516,6.122,0.198
P1,1284,128400,pedestrian/bicycle,1033.104,994.535,6.189,0.199
P1,1285,128500,pedestrian/bicycle,1033.726,994.556,6.26,0.21
P1,1286,128600,pedestrian/bicycle,1034.356,994.578,6.332,0.225
P1,1287,128700,pedestrian/bicycle,1034.993,994.601,6.401,0.241
P1,1288,128800,pedestrian/bicycle,1035.636,994.626,6.463,0.255
P1,1289,128900,pedestrian/bicycle,1036.285,994.652,6.517,0.271
P1,1290,129000,pedestrian/bicycle,1036.939,994.68,6.562,0.292
P1,1291,129100,pedestrian/bicycle,1037.596,994.711,6.593,0.319
P1,1292,129200,pedestrian/bicycle,1038.257,994.744,6.614,0.349
P1,1293,129300,pedestrian/bicycle,1038.919,994.781,6.626,0.382
P1,1294,129400,pedestrian/bicycle,1039.582,994.821,6.635,0.415
P1,1295,129500,pedestrian/bicycle,1040.245,994.863,6.62,0.441
P1,1296,129600,pedestrian/bicycle,1040.904,994.908,6.564,0.454
P1,1297,129700,pedestrian/bicycle,1041.556,994.954,6.473,0.453
P1,1298,129800,pedestrian/bicycle,1042.197,994.998,6.357,0.442
P1,1299,129900,pedestrian/bicycle,1042.825,995.042,6.205,0.425
P1,1300,130000,pedestrian/bicycle,1043.436,995.083,6.003,0.405
P1,1301,130100,pedestrian/bicycle,1044.024,995.122,5.762,0.381
P1,1302,130200,pedestrian/bicycle,1044.587,995.159,5.493,0.354
P1,1303,130300,pedestrian/bicycle,1045.122,995.193,5.216,0.325
P1,1304,130400,pedestrian/bicycle,1045.631,995.224,4.958,0.298
P1,1305,130500,pedestrian/bicycle,1046.117,995.253,4.758,0.28
P1,1306,130600,pedestrian/bicycle,1046.587,995.281,4.647,0.271
P1,1307,130700,pedestrian/bicycle,1047.05,995.308,4.614,0.268
P3,2825,282500,pedestrian/bicycle,1081.39,1014.195,-1.253,-0.332
P3,2826,282600,pedestrian/bicycle,1081.266,1014.161,-1.212,-0.349
P3,2827,282700,pedestrian/bicycle,1081.147,1014.125,-1.174,-0.365
P3,2828,282800,pedestrian/bicycle,1081.031,1014.088,-1.149,-0.381
P3,2829,282900,pedestrian/bicycle,1080.916,1014.049,-1.146,-0.395
P3,2830,283000,pedestrian/bicycle,1080.801,1014.009,-1.162,-0.406
P3,2831,283100,pedestrian/bicycle,1080.683,1013.968,-1.187,-0.411
P3,2832,283200,pedestrian/bicycle,1080.563,1013.927,-1.212,-0.409
P3,2833,283300,pedestrian/bicycle,1080.441,1013.887,-1.229,-0.4
P3,2834,283400,pedestrian/bicycle,1080.318,1013.847,-1.24,-0.384
P3,2835,283500,pedestrian/bicycle,1080.193,1013.81,-1.254,-0.369
P3,2836,283600,pedestrian/bicycle,1080.067,1013.773,-1.271,-0.358
P3,2837,283700,pedestrian/bicycle,1079.939,1013.738,-1.286,-0.351
P3,2838,283800,pedestrian/bicycle,1079.81,1013.703,-1.294,-0.346
P3,2839,283900,pedestrian/bicycle,1079.681,1013.669,-1.293,-0.341
P3,2840,284000,pedestrian/bicycle,1079.552,1013.635,-1.284,-0.335
P3,2841,284100,pedestrian/bicycle,1079.424,1013.602,-1.27,-0.326
P3,2842,284200,pedestrian/bicycle,1079.298,1013.57,-1.249,-0.312
P3,2843,284300,pedestrian/bicycle,1079.175,1013.54,-1.222,-0.293
P3,2844,284400,pedestrian/bicycle,1079.054,1013.511,-1.188,-0.273
P3,2845,284500,pedestrian/bicycle,1078.937,1013.485,-1.15,-0.252
P3,2846,284600,pedestrian/bicycle,1078.824,1013.461,-1.117,-0.233
P3,2847,284700,pedestrian/bicycle,1078.713,1013.438,-1.096,-0.22
P3,2848,284800,pedestrian/bicycle,1078.604,1013.417,-1.087,-0.214
P3,2849,284900,pedestrian/bicycle,1078.495,1013.395,-1.087,-0.216
P3,2850,285000,pedestrian/bicycle,1078.386,1013.373,-1.1,-0.224
P3,2851,285100,pedestrian/bicycle,1078.275,1013.35,-1.125,-0.236
P3,2852,285200,pedestrian/bicycle,1078.161,1013.326,-1.152,-0.248
P3,2853,285300,pedestrian/bicycle,1078.044,1013.301,-1.18,-0.257
P3,2854,285400,pedestrian/bicycle,1077.925,1013.275,-1.212,-0.261
P3,2855,285500,pedestrian/bicycle,1077.802,1013.249,-1.247,-0.262
P3,2856,285600,pedestrian/bicycle,1077.675,1013.222,-1.282,-0.264
P3,2857,285700,pedestrian/bicycle,1077.545,1013.196,-1.312,-0.27
P3,2858,285800,pedestrian/bicycle,1077.414,1013.168,-1.326,-0.281
P3,2859,285900,pedestrian/bicycle,1077.281,1013.139,-1.323,-0.3
P3,2860,286000,pedestrian/bicycle,1077.15,1013.107,-1.307,-0.327
P3,2861,286100,pedestrian/bicycle,1077.02,1013.073,-1.278,-0.358
P3,2862,286200,pedestrian/bicycle,1076.894,1013.036,-1.239,-0.389
P3,2863,286300,pedestrian/bicycle,1076.772,1012.995,-1.199,-0.421
P3,2864,286400,pedestrian/bicycle,1076.654,1012.952,-1.167,-0.45
P3,2865,286500,pedestrian/bicycle,1076.538,1012.906,-1.147,-0.473
P3,2866,286600,pedestrian/bicycle,1076.424,1012.858,-1.138,-0.484
P3,2867,286700,pedestrian/bicycle,1076.311,1012.809,-1.13,-0.488
P3,2868,286800,pedestrian/bicycle,1076.199,1012.76,-1.112,-0.488
P3,2869,286900,pedestrian/bicycle,1076.089,1012.712,-1.081,-0.482
P3,2870,287000,pedestrian/bicycle,1075.983,1012.664,-1.04,-0.469
P3,2871,287100,pedestrian/bicycle,1075.881,1012.618,-0.992,-0.451
P3,2872,287200,pedestrian/bicycle,1075.785,1012.574,-0.94,-0.43
P3,2873,287300,pedestrian/bicycle,1075.694,1012.532,-0.877,-0.407
P3,2874,287400,pedestrian/bicycle,1075.61,1012.493,-0.807,-0.382
P3,2875,287500,pedestrian/bicycle,1075.533,1012.456,-0.734,-0.354
P3,2876,287600,pedestrian/bicycle,1075.463,1012.422,-0.663,-0.326
P3,2877,287700,pedestrian/bicycle,1075.399,1012.391,-0.606,-0.301
P3,2878,287800,pedestrian/bicycle,1075.341,1012.362,-0.568,-0.284
P3,2879,287900,pedestrian/bicycle,1075.285,1012.334,-0.548,-0.275
P3,2880,288000,pedestrian/bicycle,1075.23,1012.306,-0.542,-0.273
P4,2964,296400,pedestrian/bicycle,1064.617,1010.47,-1.095,-0.067
P4,2965,296500,pedestrian/bicycle,1064.507,1010.462,-1.118,-0.09
P4,2966,296600,pedestrian/bicycle,1064.394,1010.452,-1.142,-0.111
P4,2967,296700,pedestrian/bicycle,1064.278,1010.44,-1.173,-0.128
P4,2968,296800,pedestrian/bicycle,1064.158,1010.426,-1.216,-0.142
P4,2969,296900,pedestrian/bicycle,1064.034,1010.412,-1.267,-0.151
P4,2970,297000,pedestrian/bicycle,1063.905,1010.397,-1.312,-0.153
P4,2971,297100,pedestrian/bicycle,1063.772,1010.381,-1.343,-0.15
P4,2972,297200,pedestrian/bicycle,1063.637,1010.367,-1.361,-0.143
P4,2973,297300,pedestrian/bicycle,1063.501,1010.353,-1.363,-0.136
P4,2974,297400,pedestrian/bicycle,1063.366,1010.339,-1.346,-0.133
P4,2975,297500,pedestrian/bicycle,1063.232,1010.326,-1.318,-0.134
P4,2976,297600,pedestrian/bicycle,1063.102,1010.312,-1.294,-0.14
P4,2977,297700,pedestrian/bicycle,1062.973,1010.298,-1.271,-0.153
P4,2978,297800,pedestrian/bicycle,1062.848,1010.282,-1.247,-0.171
P4,2979,297900,pedestrian/bicycle,1062.724,1010.264,-1.223,-0.192
P4,2980,298000,pedestrian/bicycle,1062.603,1010.243,-1.204,-0.211
P4,2981,298100,pedestrian/bicycle,1062.483,1010.222,-1.194,-0.225
P4,2982,298200,pedestrian/bicycle,1062.364,1010.199,-1.189,-0.227
P4,2983,298300,pedestrian/bicycle,1062.245,1010.177,-1.193,-0.215
P4,2984,298400,pedestrian/bicycle,1062.125,1010.156,-1.206,-0.193
P4,2985,298500,pedestrian/bicycle,1062.003,1010.138,-1.223,-0.166
P4,2986,298600,pedestrian/bicycle,1061.88,1010.123,-1.238,-0.14
P4,2987,298700,pedestrian/bicycle,1061.756,1010.11,-1.251,-0.122
P4,2988,298800,pedestrian/bicycle,1061.63,1010.098,-1.26,-0.114
P4,2989,298900,pedestrian/bicycle,1061.504,1010.087,-1.267,-0.114
P4,2990,299000,pedestrian/bicycle,1061.377,1010.075,-1.268,-0.119
P4,2991,299100,pedestrian/bicycle,1061.25,1010.063,-1.262,-0.126
P4,2992,299200,pedestrian/bicycle,1061.125,1010.05,-1.254,-0.132
P4,2993,299300,pedestrian/bicycle,1061,1010.036,-1.248,-0.136
P4,2994,299400,pedestrian/bicycle,1060.875,1010.023,-1.246,-0.138
P4,2995,299500,pedestrian/bicycle,1060.75,1010.009,-1.243,-0.138
P4,2996,299600,pedestrian/bicycle,1060.626,1009.995,-1.237,-0.138
P4,2997,299700,pedestrian/bicycle,1060.503,1009.982,-1.226,-0.134
P4,2998,299800,pedestrian/bicycle,1060.381,1009.969,-1.217,-0.126
P4,2999,299900,pedestrian/bicycle,1060.26,1009.957,-1.214,-0.113
P4,3000,300000,pedestrian/bicycle,1060.138,1009.946,-1.218,-0.099
P4,3001,300100,pedestrian/bicycle,1060.016,1009.937,-1.228,-0.086
P4,3002,300200,pedestrian/bicycle,1059.893,1009.929,-1.235,-0.075
P4,3003,300300,pedestrian/bicycle,1059.769,1009.922,-1.235,-0.068
P4,3004,300400,pedestrian/bicycle,1059.646,1009.915,-1.23,-0.066
P4,3005,300500,pedestrian/bicycle,1059.523,1009.908,-1.228,-0.066
