track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P7,2033,203300,pedestrian/bicycle,981.445,1013.614,-1.194,-3.336
P7,2034,203400,pedestrian/bicycle,981.324,1013.283,-1.22,-3.277
P7,2035,203500,pedestrian/bicycle,981.201,1012.96,-1.238,-3.19
P7,2036,203600,pedestrian/bicycle,981.077,1012.646,-1.245,-3.082
P7,2037,203700,pedestrian/bicycle,980.953,1012.344,-1.237,-2.975
P7,2038,203800,pedestrian/bicycle,980.831,1012.051,-1.202,-2.87
P7,2039,203900,pedestrian/bicycle,980.714,1011.769,-1.142,-2.785
P7,2040,204000,pedestrian/bicycle,980.603,1011.491,-1.077,-2.758
P7,2041,204100,pedestrian/bicycle,980.498,1011.213,-1.016,-2.806
P7,2042,204200,pedestrian/bicycle,980.399,1010.926,-0.972,-2.93
P7,2043,204300,pedestrian/bicycle,980.303,1010.624,-0.957,-3.117
P7,2044,204400,pedestrian/bicycle,980.206,1010.302,-0.979,-3.33
P7,2045,204500,pedestrian/bicycle,980.105,1009.958,-1.034,-3.545
P7,2046,204600,pedestrian/bicycle,979.998,1009.593,-1.106,-3.75
P7,2047,204700,pedestrian/bicycle,979.884,1009.211,-1.174,-3.904
P7,2048,204800,pedestrian/bicycle,979.764,1008.816,-1.236,-3.994
P7,2049,204900,pedestrian/bicycle,979.636,1008.414,-1.312,-4.034
P7,2050,205000,pedestrian/bicycle,979.5,1008.012,-1.413,-4.006
P7,2051,205100,pedestrian/bicycle,979.353,1007.616,-1.53,-3.92
P7,2052,205200,pedestrian/bicycle,979.194,1007.229,-1.64,-3.817
P7,2053,205300,pedestrian/bicycle,979.027,1006.853,-1.704,-3.703
P7,2054,205400,pedestrian/bicycle,978.856,1006.488,-1.721,-3.597
P7,2055,205500,pedestrian/bicycle,978.684,1006.132,-1.72,-3.533
P7,2056,205600,pedestrian/bicycle,978.512,1005.779,-1.718,-3.514
P9,2414,241400,pedestrian/bicycle,1010.089,982.266,0.285,4.005
P9,2415,241500,pedestrian/bicycle,1010.126,982.667,0.44,4.016
P9,2416,241600,pedestrian/bicycle,1010.178,983.07,0.607,4.024
P9,2417,241700,pedestrian/bicycle,1010.248,983.472,0.792,4.022
P9,2418,241800,pedestrian/bicycle,1010.337,983.873,0.997,4.001
P9,2419,241900,pedestrian/bicycle,1010.448,984.271,1.221,3.959
P9,2420,242000,pedestrian/bicycle,1010.582,984.664,1.459,3.9
P9,2421,242100,pedestrian/bicycle,1010.74,985.05,1.7,3.812
P9,2422,242200,pedestrian/bicycle,1010.922,985.424,1.932,3.685
P9,2423,242300,pedestrian/bicycle,1011.126,985.785,2.153,3.521
P9,2424,242400,pedestrian/bicycle,1011.352,986.127,2.358,3.331
P9,2425,242500,pedestrian/bicycle,1011.597,986.451,2.543,3.139
P9,2426,242600,pedestrian/bicycle,1011.859,986.756,2.701,2.963
P9,2427,242700,pedestrian/bicycle,1012.135,987.045,2.831,2.813
P9,2428,242800,pedestrian/bicycle,1012.424,987.32,2.934,2.692
P9,2429,242900,pedestrian/bicycle,1012.721,987.585,3.007,2.602
P9,2430,243000,pedestrian/bicycle,1013.023,987.842,3.042,2.551
P9,2431,243100,pedestrian/bicycle,1013.327,988.097,3.036,2.547
P9,2432,243200,pedestrian/bicycle,1013.628,988.354,2.991,2.595
P9,2433,243300,pedestrian/bicycle,1013.924,988.619,2.914,2.696
P9,2434,243400,pedestrian/bicycle,1014.21,988.896,2.808,2.843
P9,2435,243500,pedestrian/bicycle,1014.485,989.188,2.685,3.001
P9,2436,243600,pedestrian/bicycle,1014.747,989.496,2.557,3.149
P9,2437,243700,pedestrian/bicycle,1014.996,989.818,2.427,3.295
P9,2438,243800,pedestrian/bicycle,1015.232,990.155,2.302,3.442
P9,2439,243900,pedestrian/bicycle,1015.457,990.506,2.185,3.583
P9,2440,244000,pedestrian/bicycle,1015.67,990.871,2.077,3.712
P9,2441,244100,pedestrian/bicycle,1015.872,991.247,1.98,3.821
P9,2442,244200,pedestrian/bicycle,1016.066,991.635,1.891,3.924
P9,2443,244300,pedestrian/bicycle,1016.251,992.033,1.805,4.043
P9,2444,244400,pedestrian/bicycle,1016.427,992.444,1.719,4.186
P9,2445,244500,pedestrian/bicycle,1016.595,992.871,1.634,4.349
P9,2446,244600,pedestrian/bicycle,1016.754,993.314,1.561,4.515
P9,2447,244700,pedestrian/bicycle,1016.908,993.774,1.508,4.683
P9,2448,244800,pedestrian/bicycle,1017.056,994.252,1.464,4.87
P9,2449,244900,pedestrian/bicycle,1017.2,994.748,1.409,5.056
P9,2450,245000,pedestrian/bicycle,1017.337,995.261,1.338,5.208
P9,2451,245100,pedestrian/bicycle,1017.467,995.787,1.262,5.308
P9,2452,245200,pedestrian/bicycle,1017.591,996.321,1.201,5.362
P9,2453,245300,pedestrian/bicycle,1017.709,996.857,1.163,5.368
P9,2454,245400,pedestrian/bicycle,1017.824,997.391,1.139,5.315
P9,2455,245500,pedestrian/bicycle,1017.937,997.918,1.133,5.222
P9,2456,245600,pedestrian/bicycle,1018.051,998.435,1.143,5.115
P9,2457,245700,pedestrian/bicycle,1018.167,998.941,1.162,5.003
P9,2458,245800,pedestrian/bicycle,1018.284,999.436,1.182,4.892
P9,2459,245900,pedestrian/bicycle,1018.403,999.92,1.197,4.782
P9,2460,246000,pedestrian/bicycle,1018.523,1000.392,1.206,4.673
P9,2461,246100,pedestrian/bicycle,1018.644,1000.854,1.208,4.566
P9,2462,246200,pedestrian/bicycle,1018.764,1001.306,1.202,4.463
P9,2463,246300,pedestrian/bicycle,1018.883,1001.747,1.181,4.365
P9,2464,246400,pedestrian/bicycle,1018.999,1002.179,1.136,4.274
P9,2465,246500,pedestrian/bicycle,1019.108,1002.602,1.05,4.191
P9,2466,246600,pedestrian/bicycle,1019.207,1003.018,0.921,4.123
P9,2467,246700,pedestrian/bicycle,1019.291,1003.428,0.76,4.073
P9,2468,246800,pedestrian/bicycle,1019.358,1003.833,0.584,4.041
P9,2469,246900,pedestrian/bicycle,1019.409,1004.236,0.424,4.022
P9,2470,247000,pedestrian/bicycle,1019.445,1004.636,0.307,3.976
P9,2471,247100,pedestrian/bicycle,1019.472,1005.03,0.238,3.906
P9,2472,247200,pedestrian/bicycle,1019.495,1005.419,0.207,3.855
P9,2473,247300,pedestrian/bicycle,1019.515,1005.803,0.199,3.839
P1,490,49000,pedestrian/bicycle,982.094,1017.732,0.692,-2.587
P1,491,49100,pedestrian/bicycle,982.158,1017.469,0.599,-2.671
P1,492,49200,pedestrian/bicycle,982.214,1017.197,0.505,-2.769
P1,493,49300,pedestrian/bicycle,982.259,1016.915,0.403,-2.865
P1,494,49400,pedestrian/bicycle,982.294,1016.624,0.291,-2.955
P1,495,49500,pedestrian/bicycle,982.317,1016.324,0.177,-3.039
P1,496,49600,pedestrian/bicycle,982.329,1016.018,0.064,-3.093
P1,497,49700,pedestrian/bicycle,982.33,1015.708,-0.05,-3.114
P1,498,49800,pedestrian/bicycle,982.319,1015.396,-0.173,-3.117
P1,499,49900,pedestrian/bicycle,982.295,1015.085,-0.311,-3.094
P1,500,50000,pedestrian/bicycle,982.256,1014.778,-0.466,-3.044
P1,501,50100,pedestrian/bicycle,982.201,1014.477,-0.627,-2.976
P1,502,50200,pedestrian/bicycle,982.13,1014.185,-0.783,-2.875
P1,503,50300,pedestrian/bicycle,982.045,1013.904,-0.922,-2.747
P1,504,50400,pedestrian/bicycle,981.947,1013.635,-1.038,-2.621
P1,505,50500,pedestrian/bicycle,981.84,1013.379,-1.115,-2.505
P1,506,50600,pedestrian/bicycle,981.726,1013.133,-1.152,-2.41
P1,507,50700,pedestrian/bicycle,981.61,1012.895,-1.164,-2.353
P1,508,50800,pedestrian/bicycle,981.494,1012.661,-1.156,-2.33
P1,509,50900,pedestrian/bicycle,981.38,1012.428,-1.131,-2.338
P1,510,51000,pedestrian/bicycle,981.269,1012.192,-1.091,-2.367
P1,511,51100,pedestrian/bicycle,981.163,1011.954,-1.029,-2.393
P1,512,51200,pedestrian/bicycle,981.064,1011.714,-0.953,-2.411
P1,513,51300,pedestrian/bicycle,980.972,1011.472,-0.89,-2.438
P1,514,51400,pedestrian/bicycle,980.884,1011.226,-0.857,-2.472
P1,515,51500,pedestrian/bicycle,980.798,1010.977,-0.861,-2.514
P1,516,51600,pedestrian/bicycle,980.711,1010.723,-0.891,-2.569
P1,517,51700,pedestrian/bicycle,980.62,1010.463,-0.931,-2.623
P1,518,51800,pedestrian/bicycle,980.525,1010.199,-0.975,-2.67
P1,519,51900,pedestrian/bicycle,980.425,1009.929,-1.018,-2.714
P1,520,52000,pedestrian/bicycle,980.321,1009.657,-1.052,-2.74
P1,521,52100,pedestrian/bicycle,980.215,1009.382,-1.079,-2.747
P1,522,52200,pedestrian/bicycle,980.105,1009.107,-1.11,-2.754
P1,523,52300,pedestrian/bicycle,979.992,1008.832,-1.151,-2.759
P1,524,52400,pedestrian/bicycle,979.875,1008.555,-1.198,-2.768
P1,525,52500,pedestrian/bicycle,979.753,1008.277,-1.24,-2.797
P1,526,52600,pedestrian/bicycle,979.628,1007.995,-1.255,-2.839
P1,527,52700,pedestrian/bicycle,979.503,1007.709,-1.241,-2.884
P1,528,52800,pedestrian/bicycle,979.38,1007.419,-1.218,-2.917
P1,529,52900,pedestrian/bicycle,979.26,1007.128,-1.192,-2.901
P1,530,53000,pedestrian/bicycle,979.142,1006.841,-1.167,-2.832
P1,531,53100,pedestrian/bicycle,979.026,1006.563,-1.147,-2.746
P1,532,53200,pedestrian/bicycle,978.913,1006.292,-1.123,-2.655
P1,533,53300,pedestrian/bicycle,978.802,1006.031,-1.097,-2.574
P1,534,53400,pedestrian/bicycle,978.693,1005.776,-1.08,-2.526
P1,535,53500,pedestrian/bicycle,978.585,1005.524,-1.075,-2.511
P2,827,82700,pedestrian/bicycle,973.339,1006.398,3.54,0.538
P2,828,82800,pedestrian/bicycle,973.684,1006.462,3.356,0.747
P2,829,82900,pedestrian/bicycle,974.011,1006.547,3.186,0.958
P2,830,83000,pedestrian/bicycle,974.321,1006.653,3.013,1.167
P2,831,83100,pedestrian/bicycle,974.614,1006.78,2.836,1.362
P2,832,83200,pedestrian/bicycle,974.89,1006.924,2.681,1.529
P2,833,83300,pedestrian/bicycle,975.151,1007.084,2.547,1.655
P2,834,83400,pedestrian/bicycle,975.4,1007.253,2.435,1.742
P2,835,83500,pedestrian/bicycle,975.639,1007.43,2.345,1.791
P2,836,83600,pedestrian/bicycle,975.87,1007.61,2.272,1.805
P2,837,83700,pedestrian/bicycle,976.095,1007.79,2.219,1.805
P2,838,83800,pedestrian/bicycle,976.315,1007.971,2.187,1.807
P2,839,83900,pedestrian/bicycle,976.532,1008.152,2.161,1.822
P2,840,84000,pedestrian/bicycle,976.747,1008.337,2.136,1.861
P2,841,84100,pedestrian/bicycle,976.959,1008.525,2.108,1.917
P2,842,84200,pedestrian/bicycle,977.168,1008.72,2.072,1.978
P2,843,84300,pedestrian/bicycle,977.374,1008.921,2.039,2.034
P2,844,84400,pedestrian/bicycle,977.576,1009.126,2.01,2.062
P2,845,84500,pedestrian/bicycle,977.776,1009.331,1.986,2.053
P2,846,84600,pedestrian/bicycle,977.974,1009.535,1.969,2.016
P2,847,84700,pedestrian/bicycle,978.169,1009.733,1.945,1.958
P2,848,84800,pedestrian/bicycle,978.362,1009.926,1.908,1.884
P2,849,84900,pedestrian/bicycle,978.55,1010.11,1.859,1.798
P2,850,85000,pedestrian/bicycle,978.734,1010.285,1.805,1.714
P2,851,85100,pedestrian/bicycle,978.912,1010.454,1.758,1.653
P2,852,85200,pedestrian/bicycle,979.085,1010.617,1.713,1.623
P2,853,85300,pedestrian/bicycle,979.255,1010.78,1.671,1.627
P2,854,85400,pedestrian/bicycle,979.42,1010.944,1.631,1.665
P2,855,85500,pedestrian/bicycle,979.58,1011.114,1.582,1.723
P2,856,85600,pedestrian/bicycle,979.736,1011.29,1.533,1.797
P2,857,85700,pedestrian/bicycle,979.888,1011.475,1.512,1.898
P2,858,85800,pedestrian/bicycle,980.041,1011.67,1.538,2.018
P2,859,85900,pedestrian/bicycle,980.199,1011.879,1.617,2.149
P2,860,86000,pedestrian/bicycle,980.367,1012.1,1.743,2.281
P2,861,86100,pedestrian/bicycle,980.549,1012.333,1.899,2.384
P2,862,86200,pedestrian/bicycle,980.747,1012.575,2.074,2.446
P2,863,86300,pedestrian/bicycle,980.964,1012.821,2.262,2.469
P2,864,86400,pedestrian/bicycle,981.199,1013.066,2.439,2.436
P2,865,86500,pedestrian/bicycle,981.451,1013.305,2.602,2.352
P2,866,86600,pedestrian/bicycle,981.719,1013.535,2.763,2.248
P2,867,86700,pedestrian/bicycle,982.003,1013.754,2.914,2.133
P2,868,86800,pedestrian/bicycle,982.301,1013.962,3.04,2.022
P2,869,86900,pedestrian/bicycle,982.609,1014.16,3.116,1.936
P2,870,87000,pedestrian/bicycle,982.919,1014.351,3.093,1.879
P2,871,87100,pedestrian/bicycle,983.222,1014.537,2.969,1.842
P2,872,87200,pedestrian/bicycle,983.51,1014.719,2.791,1.813
P2,873,87300,pedestrian/bicycle,983.78,1014.899,2.596,1.779
P2,874,87400,pedestrian/bicycle,984.03,1015.075,2.408,1.734
P2,875,87500,pedestrian/bicycle,984.262,1015.245,2.235,1.669
P2,876,87600,pedestrian/bicycle,984.478,1015.408,2.086,1.59
P2,877,87700,pedestrian/bicycle,984.681,1015.563,1.967,1.512
P2,878,87800,pedestrian/bicycle,984.873,1015.711,1.869,1.443
P2,879,87900,pedestrian/bicycle,985.056,1015.852,1.794,1.388
P2,880,88000,pedestrian/bicycle,985.233,1015.99,1.752,1.357
P2,881,88100,pedestrian/bicycle,985.408,1016.125,1.74,1.348
P3,937,93700,pedestrian/bicycle,983.005,1017.051,-0.856,-2.163
P3,938,93800,pedestrian/bicycle,982.913,1016.837,-0.984,-2.116
P3,939,93900,pedestrian/bicycle,982.808,1016.627,-1.108,-2.097
P3,940,94000,pedestrian/bicycle,982.692,1016.416,-1.217,-2.106
P3,941,94100,pedestrian/bicycle,982.566,1016.203,-1.298,-2.157
P3,942,94200,pedestrian/bicycle,982.435,1015.982,-1.338,-2.27
P3,943,94300,pedestrian/bicycle,982.302,1015.746,-1.311,-2.452
P3,944,94400,pedestrian/bicycle,982.175,1015.488,-1.224,-2.701
P3,945,94500,pedestrian/bicycle,982.059,1015.203,-1.112,-3.008
P3,946,94600,pedestrian/bicycle,981.953,1014.885,-1.002,-3.341
P3,947,94700,pedestrian/bicycle,981.857,1014.534,-0.92,-3.679
P3,948,94800,pedestrian/bicycle,981.767,1014.15,-0.887,-4.006
P3,949,94900,pedestrian/bicycle,981.676,1013.736,-0.919,-4.276
P3,950,95000,pedestrian/bicycle,981.58,1013.298,-1.013,-4.476
P3,951,95100,pedestrian/bicycle,981.472,1012.843,-1.143,-4.625
P3,952,95200,pedestrian/bicycle,981.351,1012.377,-1.276,-4.706
P3,953,95300,pedestrian/bicycle,981.217,1011.905,-1.398,-4.724
P3,954,95400,pedestrian/bicycle,981.072,1011.434,-1.512,-4.704
P3,955,95500,pedestrian/bicycle,980.916,1010.967,-1.609,-4.634
P3,956,95600,pedestrian/bicycle,980.751,1010.509,-1.689,-4.525
P3,957,95700,pedestrian/bicycle,980.578,1010.062,-1.761,-4.413
P3,958,95800,pedestrian/bicycle,980.399,1009.627,-1.818,-4.296
P3,959,95900,pedestrian/bicycle,980.215,1009.203,-1.86,-4.183
P3,960,96000,pedestrian/bicycle,980.028,1008.789,-1.888,-4.093
P3,961,96100,pedestrian/bicycle,979.839,1008.384,-1.891,-4.012
P3,962,96200,pedestrian/bicycle,979.651,1007.986,-1.869,-3.937
P3,963,96300,pedestrian/bicycle,979.466,1007.596,-1.838,-3.873
P3,964,96400,pedestrian/bicycle,979.284,1007.212,-1.797,-3.795
P3,965,96500,pedestrian/bicycle,979.106,1006.837,-1.754,-3.709
P3,966,96600,pedestrian/bicycle,978.932,1006.469,-1.726,-3.652
P3,967,96700,pedestrian/bicycle,978.76,1006.105,-1.718,-3.635
P5,1885,188500,pedestrian/bicycle,980.888,1020.432,0.421,-3.664
P5,1886,188600,pedestrian/bicycle,980.928,1020.066,0.384,-3.645
P5,1887,188700,pedestrian/bicycle,980.964,1019.703,0.345,-3.632
P5,1888,188800,pedestrian/bicycle,980.996,1019.34,0.293,-3.619
P5,1889,188900,pedestrian/bicycle,981.022,1018.979,0.221,-3.601
P5,1890,189000,pedestrian/bicycle,981.039,1018.62,0.124,-3.573
P5,1891,189100,pedestrian/bicycle,981.045,1018.265,-0.005,-3.541
P5,1892,189200,pedestrian/bicycle,981.037,1017.911,-0.147,-3.523
P5,1893,189300,pedestrian/bicycle,981.016,1017.559,-0.28,-3.533
P5,1894,189400,pedestrian/bicycle,980.982,1017.203,-0.404,-3.572
P5,1895,189500,pedestrian/bicycle,980.936,1016.843,-0.52,-3.636
P5,1896,189600,pedestrian/bicycle,980.878,1016.475,-0.632,-3.725
P5,1897,189700,pedestrian/bicycle,980.809,1016.098,-0.742,-3.806
P5,1898,189800,pedestrian/bicycle,980.73,1015.715,-0.851,-3.863
P5,1899,189900,pedestrian/bicycle,980.639,1015.327,-0.966,-3.897
P5,1900,190000,pedestrian/bicycle,980.536,1014.938,-1.084,-3.876
P5,1901,190100,pedestrian/bicycle,980.422,1014.555,-1.207,-3.795
P5,1902,190200,pedestrian/bicycle,980.294,1014.181,-1.342,-3.678
P5,1903,190300,pedestrian/bicycle,980.153,1013.821,-1.482,-3.517
P5,1904,190400,pedestrian/bicycle,979.998,1013.479,-1.62,-3.334
P5,1905,190500,pedestrian/bicycle,979.83,1013.153,-1.741,-3.184
P5,1906,190600,pedestrian/bicycle,979.652,1012.839,-1.818,-3.093
P5,1907,190700,pedestrian/bicycle,979.469,1012.531,-1.852,-3.073
P5,1908,190800,pedestrian/bicycle,979.283,1012.221,-1.867,-3.119
P5,1909,190900,pedestrian/bicycle,979.096,1011.905,-1.873,-3.203
P5,1910,191000,pedestrian/bicycle,978.909,1011.58,-1.869,-3.307
P5,1911,191100,pedestrian/bicycle,978.723,1011.243,-1.84,-3.425
P5,1912,191200,pedestrian/bicycle,978.544,1010.896,-1.757,-3.524
P5,1913,191300,pedestrian/bicycle,978.374,1010.54,-1.625,-3.581
P5,1914,191400,pedestrian/bicycle,978.219,1010.181,-1.474,-3.597
P5,1915,191500,pedestrian/bicycle,978.08,1009.822,-1.31,-3.583
P5,1916,191600,pedestrian/bicycle,977.958,1009.465,-1.132,-3.558
P5,1917,191700,pedestrian/bicycle,977.854,1009.111,-0.942,-3.528
P5,1918,191800,pedestrian/bicycle,977.77,1008.76,-0.741,-3.491
P5,1919,191900,pedestrian/bicycle,977.706,1008.412,-0.538,-3.458
P5,1920,192000,pedestrian/bicycle,977.662,1008.068,-0.342,-3.44
P5,1921,192100,pedestrian/bicycle,977.637,1007.724,-0.159,-3.43
P5,1922,192200,pedestrian/bicycle,977.629,1007.382,-0.002,-3.418
P5,1923,192300,pedestrian/bicycle,977.635,1007.041,0.117,-3.392
P5,1924,192400,pedestrian/bicycle,977.651,1006.705,0.199,-3.334
P5,1925,192500,pedestrian/bicycle,977.674,1006.376,0.259,-3.242
P5,1926,192600,pedestrian/bicycle,977.702,1006.058,0.309,-3.128
P5,1927,192700,pedestrian/bicycle,977.735,1005.751,0.346,-3
P5,1928,192800,pedestrian/bicycle,977.77,1005.458,0.364,-2.874
P5,1929,192900,pedestrian/bicycle,977.807,1005.175,0.37,-2.771
P5,1930,193000,pedestrian/bicycle,977.844,1004.901,0.371,-2.712
P5,1931,193100,pedestrian/bicycle,977.881,1004.631,0.371,-2.695
P6,1912,191200,pedestrian/bicycle,973.572,1007.109,2.099,-0.487
P6,1913,191300,pedestrian/bicycle,973.772,1007.074,1.907,-0.21
P6,1914,191400,pedestrian/bicycle,973.954,1007.067,1.718,0.059
P6,1915,191500,pedestrian/bicycle,974.117,1007.085,1.551,0.305
P6,1916,191600,pedestrian/bicycle,974.266,1007.125,1.42,0.506
P6,1917,191700,pedestrian/bicycle,974.403,1007.183,1.324,0.65
P6,1918,191800,pedestrian/bicycle,974.532,1007.253,1.256,0.745
P6,1919,191900,pedestrian/bicycle,974.655,1007.33,1.205,0.799
P6,1920,192000,pedestrian/bicycle,974.774,1007.411,1.169,0.827
P6,1921,192100,pedestrian/bicycle,974.889,1007.495,1.149,0.84
P6,1922,192200,pedestrian/bicycle,975.004,1007.579,1.151,0.84
P6,1923,192300,pedestrian/bicycle,975.12,1007.662,1.169,0.834
P6,1924,192400,pedestrian/bicycle,975.239,1007.746,1.193,0.836
P6,1925,192500,pedestrian/bicycle,975.359,1007.831,1.218,0.861
P6,1926,192600,pedestrian/bicycle,975.482,1007.92,1.246,0.915
P6,1927,192700,pedestrian/bicycle,975.608,1008.015,1.276,0.993
P6,1928,192800,pedestrian/bicycle,975.737,1008.119,1.302,1.093
P6,1929,192900,pedestrian/bicycle,975.868,1008.234,1.317,1.211
P6,1930,193000,pedestrian/bicycle,976,1008.361,1.324,1.327
P6,1931,193100,pedestrian/bicycle,976.133,1008.499,1.331,1.434
P6,1932,193200,pedestrian/bicycle,976.267,1008.647,1.339,1.527
P6,1933,193300,pedestrian/bicycle,976.401,1008.804,1.344,1.604
P6,1934,193400,pedestrian/bicycle,976.535,1008.968,1.345,1.675
P6,1935,193500,pedestrian/bicycle,976.669,1009.139,1.337,1.745
P6,1936,193600,pedestrian/bicycle,976.802,1009.316,1.315,1.806
P6,1937,193700,pedestrian/bicycle,976.932,1009.499,1.283,1.848
P6,1938,193800,pedestrian/bicycle,977.058,1009.685,1.243,1.872
P6,1939,193900,pedestrian/bicycle,977.18,1009.873,1.193,1.881
P6,1940,194000,pedestrian/bicycle,977.296,1010.06,1.128,1.873
P6,1941,194100,pedestrian/bicycle,977.405,1010.246,1.044,1.844
P6,1942,194200,pedestrian/bicycle,977.504,1010.428,0.945,1.792
P6,1943,194300,pedestrian/bicycle,977.593,1010.604,0.839,1.718
P6,1944,194400,pedestrian/bicycle,977.672,1010.771,0.732,1.629
P6,1945,194500,pedestrian/bicycle,977.74,1010.929,0.639,1.526
