track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,44,4400,pedestrian/bicycle,998.652,1005.288,-1.135,-0.126
P1,45,4500,pedestrian/bicycle,998.539,1005.276,-1.129,-0.131
P1,46,4600,pedestrian/bicycle,998.426,1005.262,-1.125,-0.14
P1,47,4700,pedestrian/bicycle,998.314,1005.247,-1.117,-0.155
P1,48,4800,pedestrian/bicycle,998.203,1005.231,-1.106,-0.173
P1,49,4900,pedestrian/bicycle,998.093,1005.213,-1.094,-0.191
P1,50,5000,pedestrian/bicycle,997.984,1005.193,-1.086,-0.208
P1,51,5100,pedestrian/bicycle,997.875,1005.171,-1.081,-0.222
P1,52,5200,pedestrian/bicycle,997.768,1005.149,-1.075,-0.232
P1,53,5300,pedestrian/bicycle,997.661,1005.125,-1.065,-0.235
P1,54,5400,pedestrian/bicycle,997.555,1005.102,-1.055,-0.233
P1,55,5500,pedestrian/bicycle,997.449,1005.079,-1.048,-0.229
P1,56,5600,pedestrian/bicycle,997.345,1005.056,-1.045,-0.223
P1,57,5700,pedestrian/bicycle,997.24,1005.034,-1.047,-0.214
P1,58,5800,pedestrian/bicycle,997.135,1005.013,-1.05,-0.201
P1,59,5900,pedestrian/bicycle,997.03,1004.994,-1.052,-0.184
P1,60,6000,pedestrian/bicycle,996.925,1004.977,-1.05,-0.165
P1,61,6100,pedestrian/bicycle,996.82,1004.961,-1.045,-0.145
P1,62,6200,pedestrian/bicycle,996.716,1004.948,-1.039,-0.125
P1,63,6300,pedestrian/bicycle,996.613,1004.936,-1.033,-0.105
P1,64,6400,pedestrian/bicycle,996.51,1004.927,-1.026,-0.084
P1,65,6500,pedestrian/bicycle,996.408,1004.919,-1.016,-0.065
P1,66,6600,pedestrian/bicycle,996.307,1004.914,-1.006,-0.05
P1,67,6700,pedestrian/bicycle,996.206,1004.909,-1.001,-0.038
P1,68,6800,pedestrian/bicycle,996.106,1004.906,-1.003,-0.029
P1,69,6900,pedestrian/bicycle,996.005,1004.903,-1.01,-0.024
P1,70,7000,pedestrian/bicycle,995.904,1004.901,-1.014,-0.024
P1,71,7100,pedestrian/bicycle,995.803,1004.898,-1.014,-0.028
P1,72,7200,pedestrian/bicycle,995.701,1004.895,-1.013,-0.03
P1,73,7300,pedestrian/bicycle,995.6,1004.892,-1.01,-0.031
P1,74,7400,pedestrian/bicycle,995.499,1004.889,-1.006,-0.031
P1,75,7500,pedestrian/bicycle,995.399,1004.886,-0.998,-0.031
P1,76,7600,pedestrian/bicycle,995.3,1004.883,-0.982,-0.031
P1,77,7700,pedestrian/bicycle,995.203,1004.88,-0.959,-0.031
P1,78,7800,pedestrian/bicycle,995.109,1004.877,-0.935,-0.03
P1,79,7900,pedestrian/bicycle,995.016,1004.874,-0.912,-0.031
P1,80,8000,pedestrian/bicycle,994.926,1004.871,-0.888,-0.03
P1,81,8100,pedestrian/bicycle,994.839,1004.868,-0.858,-0.026
P1,82,8200,pedestrian/bicycle,994.755,1004.865,-0.822,-0.022
P1,83,8300,pedestrian/bicycle,994.675,1004.863,-0.785,-0.02
P1,84,8400,pedestrian/bicycle,994.598,1004.862,-0.756,-0.018
P1,85,8500,pedestrian/bicycle,994.523,1004.86,-0.739,-0.017
P1,86,8600,pedestrian/bicycle,994.449,1004.858,-0.735,-0.017
P2,231,23100,pedestrian/bicycle,1085.148,988.516,-3.48,0.221
P2,232,23200,pedestrian/bicycle,1084.8,988.538,-3.483,0.224
P2,233,23300,pedestrian/bicycle,1084.452,988.56,-3.48,0.226
P2,234,23400,pedestrian/bicycle,1084.104,988.583,-3.469,0.227
P2,235,23500,pedestrian/bicycle,1083.758,988.606,-3.445,0.228
P2,236,23600,pedestrian/bicycle,1083.416,988.629,-3.409,0.227
P2,237,23700,pedestrian/bicycle,1083.077,988.651,-3.362,0.227
P2,238,23800,pedestrian/bicycle,1082.744,988.674,-3.31,0.233
P2,239,23900,pedestrian/bicycle,1082.415,988.698,-3.255,0.242
P2,240,24000,pedestrian/bicycle,1082.093,988.723,-3.201,0.255
P2,241,24100,pedestrian/bicycle,1081.775,988.749,-3.147,0.27
P2,242,24200,pedestrian/bicycle,1081.463,988.777,-3.091,0.286
P2,243,24300,pedestrian/bicycle,1081.157,988.806,-3.033,0.3
P2,244,24400,pedestrian/bicycle,1080.857,988.837,-2.974,0.31
P2,245,24500,pedestrian/bicycle,1080.562,988.868,-2.915,0.311
P2,246,24600,pedestrian/bicycle,1080.274,988.898,-2.858,0.302
P2,247,24700,pedestrian/bicycle,1079.991,988.928,-2.803,0.285
P2,248,24800,pedestrian/bicycle,1079.713,988.955,-2.754,0.261
P2,249,24900,pedestrian/bicycle,1079.439,988.98,-2.709,0.236
P2,250,25000,pedestrian/bicycle,1079.171,989.002,-2.665,0.215
P2,251,25100,pedestrian/bicycle,1078.906,989.023,-2.624,0.201
P2,252,25200,pedestrian/bicycle,1078.646,989.043,-2.585,0.198
P2,253,25300,pedestrian/bicycle,1078.389,989.063,-2.551,0.209
P2,254,25400,pedestrian/bicycle,1078.135,989.086,-2.522,0.237
P2,255,25500,pedestrian/bicycle,1077.884,989.112,-2.502,0.286
P2,256,25600,pedestrian/bicycle,1077.635,989.144,-2.491,0.356
P2,257,25700,pedestrian/bicycle,1077.386,989.184,-2.488,0.448
P2,258,25800,pedestrian/bicycle,1077.137,989.235,-2.486,0.562
P2,259,25900,pedestrian/bicycle,1076.889,989.297,-2.476,0.693
P2,260,26000,pedestrian/bicycle,1076.643,989.374,-2.453,0.837
P2,261,26100,pedestrian/bicycle,1076.399,989.465,-2.414,0.99
P2,262,26200,pedestrian/bicycle,1076.161,989.572,-2.358,1.145
P2,263,26300,pedestrian/bicycle,1075.928,989.694,-2.287,1.299
P2,264,26400,pedestrian/bicycle,1075.704,989.832,-2.205,1.448
P2,265,26500,pedestrian/bicycle,1075.488,989.983,-2.109,1.589
P2,266,26600,pedestrian/bicycle,1075.283,990.149,-1.996,1.718
P2,267,26700,pedestrian/bicycle,1075.089,990.327,-1.87,1.838
P2,268,26800,pedestrian/bicycle,1074.909,990.516,-1.735,1.947
P2,269,26900,pedestrian/bicycle,1074.742,990.715,-1.6,2.044
P2,270,27000,pedestrian/bicycle,1074.589,990.924,-1.472,2.129
P2,271,27100,pedestrian/bicycle,1074.447,991.14,-1.354,2.198
P2,272,27200,pedestrian/bicycle,1074.317,991.363,-1.245,2.252
P2,273,27300,pedestrian/bicycle,1074.198,991.59,-1.144,2.296
P2,274,27400,pedestrian/bicycle,1074.088,991.822,-1.054,2.336
P2,275,27500,pedestrian/bicycle,1073.987,992.058,-0.975,2.38
P2,276,27600,pedestrian/bicycle,1073.892,992.298,-0.909,2.426
P2,277,27700,pedestrian/bicycle,1073.804,992.543,-0.854,2.473
P2,278,27800,pedestrian/bicycle,1073.721,992.793,-0.808,2.522
P2,279,27900,pedestrian/bicycle,1073.642,993.047,-0.768,2.575
P2,280,28000,pedestrian/bicycle,1073.567,993.308,-0.731,2.631
P2,281,28100,pedestrian/bicycle,1073.496,993.574,-0.694,2.695
P2,282,28200,pedestrian/bicycle,1073.429,993.847,-0.654,2.767
P2,283,28300,pedestrian/bicycle,1073.365,994.128,-0.609,2.851
P2,284,28400,pedestrian/bicycle,1073.307,994.418,-0.557,2.946
P2,285,28500,pedestrian/bicycle,1073.254,994.718,-0.497,3.048
P2,286,28600,pedestrian/bicycle,1073.208,995.028,-0.428,3.15
P2,287,28700,pedestrian/bicycle,1073.169,995.347,-0.352,3.246
P2,288,28800,pedestrian/bicycle,1073.138,995.676,-0.274,3.332
P2,289,28900,pedestrian/bicycle,1073.114,996.013,-0.197,3.406
P2,290,29000,pedestrian/bicycle,1073.098,996.356,-0.124,3.46
P2,291,29100,pedestrian/bicycle,1073.089,996.704,-0.057,3.497
P2,292,29200,pedestrian/bicycle,1073.087,997.055,0.002,3.52
P2,293,29300,pedestrian/bicycle,1073.089,997.408,0.052,3.533
P2,294,29400,pedestrian/bicycle,1073.097,997.762,0.094,3.541
P2,295,29500,pedestrian/bicycle,1073.108,998.116,0.132,3.554
P2,296,29600,pedestrian/bicycle,1073.123,998.473,0.168,3.578
P2,297,29700,pedestrian/bicycle,1073.141,998.832,0.197,3.611
P2,298,29800,pedestrian/bicycle,1073.162,999.195,0.219,3.649
P2,299,29900,pedestrian/bicycle,1073.185,999.562,0.235,3.686
P2,300,30000,pedestrian/bicycle,1073.209,999.933,0.25,3.722
P2,301,30100,pedestrian/bicycle,1073.235,1000.306,0.266,3.754
P2,302,30200,pedestrian/bicycle,1073.262,1000.683,0.285,3.778
P2,303,30300,pedestrian/bicycle,1073.292,1001.062,0.307,3.797
P2,304,30400,pedestrian/bicycle,1073.324,1001.442,0.33,3.811
P2,305,30500,pedestrian/bicycle,1073.358,1001.824,0.353,3.824
P2,306,30600,pedestrian/bicycle,1073.394,1002.207,0.371,3.839
P2,307,30700,pedestrian/bicycle,1073.432,1002.592,0.385,3.855
P2,308,30800,pedestrian/bicycle,1073.471,1002.978,0.39,3.872
P2,309,30900,pedestrian/bicycle,1073.509,1003.366,0.385,3.893
P2,310,31000,pedestrian/bicycle,1073.547,1003.757,0.371,3.918
P2,311,31100,pedestrian/bicycle,1073.583,1004.15,0.352,3.949
P2,312,31200,pedestrian/bicycle,1073.617,1004.547,0.331,3.982
P2,313,31300,pedestrian/bicycle,1073.65,1004.946,0.31,4.011
P2,314,31400,pedestrian/bicycle,1073.68,1005.349,0.29,4.031
P2,315,31500,pedestrian/bicycle,1073.708,1005.752,0.272,4.044
P2,316,31600,pedestrian/bicycle,1073.734,1006.157,0.257,4.05
P2,317,31700,pedestrian/bicycle,1073.759,1006.562,0.245,4.05
P2,318,31800,pedestrian/bicycle,1073.783,1006.967,0.238,4.043
P2,319,31900,pedestrian/bicycle,1073.807,1007.37,0.234,4.031
P2,320,32000,pedestrian/bicycle,1073.83,1007.772,0.233,4.012
P2,321,32100,pedestrian/bicycle,1073.854,1008.172,0.231,3.988
P2,322,32200,pedestrian/bicycle,1073.877,1008.57,0.23,3.962
P2,323,32300,pedestrian/bicycle,1073.9,1008.965,0.228,3.942
P2,324,32400,pedestrian/bicycle,1073.922,1009.359,0.222,3.928
P2,325,32500,pedestrian/bicycle,1073.944,1009.751,0.215,3.917
P2,326,32600,pedestrian/bicycle,1073.965,1010.142,0.207,3.908
P2,327,32700,pedestrian/bicycle,1073.985,1010.532,0.2,3.894
P2,328,32800,pedestrian/bicycle,1074.005,1010.921,0.193,3.873
P2,329,32900,pedestrian/bicycle,1074.024,1011.307,0.185,3.846
P2,330,33000,pedestrian/bicycle,1074.042,1011.69,0.178,3.814
P2,331,33100,pedestrian/bicycle,1074.06,1012.069,0.176,3.779
P2,332,33200,pedestrian/bicycle,1074.078,1012.445,0.18,3.743
P2,333,33300,pedestrian/bicycle,1074.096,1012.818,0.187,3.702
P2,334,33400,pedestrian/bicycle,1074.115,1013.186,0.196,3.657
P2,335,33500,pedestrian/bicycle,1074.135,1013.549,0.204,3.607
P2,336,33600,pedestrian/bicycle,1074.156,1013.907,0.214,3.558
P2,337,33700,pedestrian/bicycle,1074.178,1014.26,0.228,3.512
P2,338,33800,pedestrian/bicycle,1074.202,1014.61,0.246,3.473
P2,339,33900,pedestrian/bicycle,1074.227,1014.956,0.267,3.445
P2,340,34000,pedestrian/bicycle,1074.255,1015.299,0.289,3.431
P2,341,34100,pedestrian/bicycle,1074.285,1015.642,0.314,3.43
P2,342,34200,pedestrian/bicycle,1074.318,1015.986,0.342,3.44
P2,343,34300,pedestrian/bicycle,1074.354,1016.331,0.371,3.459
P2,344,34400,pedestrian/bicycle,1074.392,1016.678,0.395,3.48
P2,345,34500,pedestrian/bicycle,1074.432,1017.027,0.412,3.496
P2,346,34600,pedestrian/bicycle,1074.474,1017.377,0.422,3.505
P2,347,34700,pedestrian/bicycle,1074.517,1017.727,0.425,3.508
P2,348,34800,pedestrian/bicycle,1074.559,1018.078,0.422,3.508
P2,349,34900,pedestrian/bicycle,1074.601,1018.429,0.411,3.507
P2,350,35000,pedestrian/bicycle,1074.641,1018.78,0.391,3.51
P2,351,35100,pedestrian/bicycle,1074.678,1019.131,0.364,3.514
P2,352,35200,pedestrian/bicycle,1074.713,1019.482,0.333,3.512
P2,353,35300,pedestrian/bicycle,1074.745,1019.832,0.298,3.495
P2,354,35400,pedestrian/bicycle,1074.773,1020.18,0.261,3.461
P2,355,35500,pedestrian/bicycle,1074.797,1020.524,0.223,3.408
P2,356,35600,pedestrian/bicycle,1074.817,1020.861,0.183,3.334
P2,357,35700,pedestrian/bicycle,1074.834,1021.189,0.144,3.239
P2,358,35800,pedestrian/bicycle,1074.846,1021.508,0.111,3.124
P2,359,35900,pedestrian/bicycle,1074.856,1021.813,0.083,2.99
P2,360,36000,pedestrian/bicycle,1074.863,1022.105,0.063,2.844
P2,361,36100,pedestrian/bicycle,1074.869,1022.382,0.05,2.694
P2,362,36200,pedestrian/bicycle,1074.874,1022.644,0.041,2.555
P2,363,36300,pedestrian/bicycle,1074.877,1022.895,0.036,2.449
P2,364,36400,pedestrian/bicycle,1074.881,1023.137,0.033,2.391
P2,365,36500,pedestrian/bicycle,1074.884,1023.375,0.033,2.373
P4,1055,105500,pedestrian/bicycle,994.722,1007.001,1.641,1.412
P4,1056,105600,pedestrian/bicycle,994.884,1007.139,1.603,1.355
P4,1057,105700,pedestrian/bicycle,995.042,1007.272,1.565,1.295
P4,1058,105800,pedestrian/bicycle,995.197,1007.398,1.528,1.228
P4,1059,105900,pedestrian/bicycle,995.348,1007.518,1.497,1.161
P4,1060,106000,pedestrian/bicycle,995.497,1007.631,1.476,1.101
P4,1061,106100,pedestrian/bicycle,995.644,1007.738,1.462,1.052
P4,1062,106200,pedestrian/bicycle,995.789,1007.842,1.453,1.013
P4,1063,106300,pedestrian/bicycle,995.935,1007.941,1.45,0.98
P4,1064,106400,pedestrian/bicycle,996.08,1008.038,1.45,0.955
P4,1065,106500,pedestrian/bicycle,996.225,1008.133,1.452,0.934
P4,1066,106600,pedestrian/bicycle,996.37,1008.225,1.454,0.916
P4,1067,106700,pedestrian/bicycle,996.515,1008.316,1.456,0.899
P4,1068,106800,pedestrian/bicycle,996.661,1008.405,1.465,0.886
P4,1069,106900,pedestrian/bicycle,996.809,1008.493,1.488,0.875
P4,1070,107000,pedestrian/bicycle,996.96,1008.58,1.524,0.865
P4,1071,107100,pedestrian/bicycle,997.114,1008.666,1.564,0.861
P4,1072,107200,pedestrian/bicycle,997.272,1008.753,1.598,0.865
P4,1073,107300,pedestrian/bicycle,997.433,1008.84,1.617,0.875
P4,1074,107400,pedestrian/bicycle,997.595,1008.928,1.622,0.889
P4,1075,107500,pedestrian/bicycle,997.757,1009.018,1.616,0.904
P4,1076,107600,pedestrian/bicycle,997.918,1009.109,1.604,0.921
P4,1077,107700,pedestrian/bicycle,998.077,1009.202,1.588,0.937
P4,1078,107800,pedestrian/bicycle,998.235,1009.296,1.571,0.953
P4,1079,107900,pedestrian/bicycle,998.392,1009.392,1.551,0.97
P4,1080,108000,pedestrian/bicycle,998.546,1009.49,1.529,0.988
P4,1081,108100,pedestrian/bicycle,998.697,1009.59,1.505,1.004
P4,1082,108200,pedestrian/bicycle,998.846,1009.691,1.48,1.015
P4,1083,108300,pedestrian/bicycle,998.993,1009.793,1.455,1.022
P4,1084,108400,pedestrian/bicycle,999.137,1009.895,1.425,1.025
P4,1085,108500,pedestrian/bicycle,999.278,1009.998,1.38,1.028
P4,1086,108600,pedestrian/bicycle,999.412,1010.101,1.31,1.037
P4,1087,108700,pedestrian/bicycle,999.539,1010.206,1.235,1.052
P4,1088,108800,pedestrian/bicycle,999.66,1010.312,1.182,1.071
P4,1089,108900,pedestrian/bicycle,999.777,1010.42,1.152,1.096
P4,1090,109000,pedestrian/bicycle,999.892,1010.531,1.144,1.126
P4,1091,109100,pedestrian/bicycle,1000.006,1010.645,1.154,1.161
P4,1092,109200,pedestrian/bicycle,1000.123,1010.763,1.174,1.197
P4,1093,109300,pedestrian/bicycle,1000.241,1010.885,1.191,1.232
P4,1094,109400,pedestrian/bicycle,1000.361,1011.009,1.2,1.255
P4,1095,109500,pedestrian/bicycle,1000.481,1011.135,1.203,1.267
P4,1096,109600,pedestrian/bicycle,1000.601,1011.262,1.196,1.273
P4,1097,109700,pedestrian/bicycle,1000.72,1011.39,1.182,1.277
P4,1098,109800,pedestrian/bicycle,1000.837,1011.518,1.166,1.281
P4,1099,109900,pedestrian/bicycle,1000.953,1011.646,1.151,1.287
P4,1100,110000,pedestrian/bicycle,1001.067,1011.775,1.137,1.299
P4,1101,110100,pedestrian/bicycle,1001.18,1011.906,1.124,1.319
P4,1102,110200,pedestrian/bicycle,1001.292,1012.04,1.109,1.347
P4,1103,110300,pedestrian/bicycle,1001.402,1012.176,1.088,1.375
P4,1104,110400,pedestrian/bicycle,1001.509,1012.314,1.06,1.399
P4,1105,110500,pedestrian/bicycle,1001.614,1012.455,1.027,1.417
P4,1106,110600,pedestrian/bicycle,1001.715,1012.598,0.992,1.431
P4,1107,110700,pedestrian/bicycle,1001.812,1012.741,0.956,1.442
P4,1108,110800,pedestrian/bicycle,1001.906,1012.886,0.924,1.449
P4,1109,110900,pedestrian/bicycle,1001.997,1013.031,0.902,1.45
P4,1110,111000,pedestrian/bicycle,1002.087,1013.175,0.894,1.444
P4,1111,111100,pedestrian/bicycle,1002.177,1013.319,0.897,1.434
P4,1112,111200,pedestrian/bicycle,1002.267,1013.462,0.908,1.419
P4,1113,111300,pedestrian/bicycle,1002.359,1013.603,0.924,1.405
P4,1114,111400,pedestrian/bicycle,1002.452,1013.743,0.939,1.392
P4,1115,111500,pedestrian/bicycle,1002.546,1013.882,0.95,1.381
P4,1116,111600,pedestrian/bicycle,1002.642,1014.019,0.958,1.375
P4,1117,111700,pedestrian/bicycle,1002.738,1014.157,0.967,1.377
P4,1118,111800,pedestrian/bicycle,1002.835,1014.295,0.977,1.384
P4,1119,111900,pedestrian/bicycle,1002.934,1014.434,0.993,1.387
P4,1120,112000,pedestrian/bicycle,1003.034,1014.572,1.015,1.383
P4,1121,112100,pedestrian/bicycle,1003.137,1014.71,1.042,1.377
P4,1122,112200,pedestrian/bicycle,1003.243,1014.847,1.072,1.371
P4,1123,112300,pedestrian/bicycle,1003.351,1014.984,1.104,1.363
P4,1124,112400,pedestrian/bicycle,1003.463,1015.12,1.135,1.348
P4,1125,112500,pedestrian/bicycle,1003.578,1015.253,1.162,1.323
P4,1126,112600,pedestrian/bicycle,1003.695,1015.384,1.182,1.291
P4,1127,112700,pedestrian/bicycle,1003.814,1015.511,1.19,1.258
P4,1128,112800,pedestrian/bicycle,1003.933,1015.636,1.188,1.226
P4,1129,112900,pedestrian/bicycle,1004.051,1015.756,1.179,1.193
P4,1130,113000,pedestrian/bicycle,1004.169,1015.874,1.169,1.162
P4,1131,113100,pedestrian/bicycle,1004.285,1015.989,1.162,1.137
P4,1132,113200,pedestrian/bicycle,1004.401,1016.102,1.156,1.117
P4,1133,113300,pedestrian/bicycle,1004.516,1016.213,1.151,1.101
P4,1134,113400,pedestrian/bicycle,1004.631,1016.322,1.145,1.087
P4,1135,113500,pedestrian/bicycle,1004.746,1016.43,1.142,1.071
P4,1136,113600,pedestrian/bicycle,1004.86,1016.536,1.143,1.057
P4,1137,113700,pedestrian/bicycle,1004.974,1016.642,1.147,1.051
P4,1138,113800,pedestrian/bicycle,1005.09,1016.747,1.158,1.06
P4,1139,113900,pedestrian/bicycle,1005.206,1016.854,1.177,1.081
P4,1140,114000,pedestrian/bicycle,1005.325,1016.964,1.195,1.105
P4,1141,114100,pedestrian/bicycle,1005.444,1017.075,1.194,1.115
P4,1142,114200,pedestrian/bicycle,1005.562,1017.186,1.165,1.104
P4,1143,114300,pedestrian/bicycle,1005.676,1017.295,1.116,1.081
P4,1144,114400,pedestrian/bicycle,1005.785,1017.402,1.055,1.051
P4,1145,114500,pedestrian/bicycle,1005.887,1017.505,0.988,1.015
P4,1146,114600,pedestrian/bicycle,1005.983,1017.604,0.927,0.976
P4,1147,114700,pedestrian/bicycle,1006.073,1017.7,0.883,0.943
P4,1148,114800,pedestrian/bicycle,1006.16,1017.794,0.859,0.924
P4,1149,114900,pedestrian/bicycle,1006.246,1017.886,0.852,0.918
P5,1061,106100,pedestrian/bicycle,984.718,993.678,-0.292,-1.37
P5,1062,106200,pedestrian/bicycle,984.691,993.539,-0.256,-1.403
P5,1063,106300,pedestrian/bicycle,984.667,993.397,-0.22,-1.437
P5,1064,106400,pedestrian/bicycle,984.647,993.252,-0.184,-1.468
P5,1065,106500,pedestrian/bicycle,984.63,993.103,-0.15,-1.498
P5,1066,106600,pedestrian/bicycle,984.616,992.952,-0.117,-1.525
P5,1067,106700,pedestrian/bicycle,984.606,992.799,-0.084,-1.545
P5,1068,106800,pedestrian/bicycle,984.6,992.644,-0.045,-1.553
P5,1069,106900,pedestrian/bicycle,984.598,992.489,0.002,-1.552
P5,1070,107000,pedestrian/bicycle,984.601,992.334,0.055,-1.547
P5,1071,107100,pedestrian/bicycle,984.609,992.179,0.111,-1.545
P5,1072,107200,pedestrian/bicycle,984.623,992.025,0.163,-1.545
P5,1073,107300,pedestrian/bicycle,984.641,991.87,0.207,-1.546
P5,1074,107400,pedestrian/bicycle,984.664,991.715,0.241,-1.549
P5,1075,107500,pedestrian/bicycle,984.689,991.56,0.263,-1.562
P5,1076,107600,pedestrian/bicycle,984.716,991.402,0.28,-1.592
P5,1077,107700,pedestrian/bicycle,984.745,991.241,0.292,-1.639
P5,1078,107800,pedestrian/bicycle,984.774,991.074,0.3,-1.696
P5,1079,107900,pedestrian/bicycle,984.804,990.902,0.299,-1.746
P5,1080,108000,pedestrian/bicycle,984.833,990.727,0.284,-1.753
P5,1081,108100,pedestrian/bicycle,984.861,990.553,0.259,-1.715
P5,1082,108200,pedestrian/bicycle,984.885,990.385,0.235,-1.659
P5,1083,108300,pedestrian/bicycle,984.908,990.221,0.212,-1.605
P5,1084,108400,pedestrian/bicycle,984.928,990.063,0.19,-1.565
P5,1085,108500,pedestrian/bicycle,984.946,989.907,0.178,-1.547
P5,1086,108600,pedestrian/bicycle,984.963,989.752,0.169,-1.552
P5,1087,108700,pedestrian/bicycle,984.98,989.596,0.167,-1.57
P5,1088,108800,pedestrian/bicycle,984.997,989.438,0.176,-1.591
P5,1089,108900,pedestrian/bicycle,985.016,989.278,0.198,-1.611
P5,1090,109000,pedestrian/bicycle,985.038,989.116,0.23,-1.632
P5,1091,109100,pedestrian/bicycle,985.063,988.952,0.271,-1.656
P5,1092,109200,pedestrian/bicycle,985.092,988.785,0.314,-1.678
P5,1093,109300,pedestrian/bicycle,985.125,988.617,0.351,-1.689
P5,1094,109400,pedestrian/bicycle,985.161,988.448,0.367,-1.68
P5,1095,109500,pedestrian/bicycle,985.197,988.281,0.355,-1.658
P5,1096,109600,pedestrian/bicycle,985.231,988.117,0.328,-1.633
P5,1097,109700,pedestrian/bicycle,985.263,987.954,0.296,-1.614
P5,1098,109800,pedestrian/bicycle,985.291,987.794,0.265,-1.594
P5,1099,109900,pedestrian/bicycle,985.316,987.636,0.239,-1.568
P5,1100,110000,pedestrian/bicycle,985.339,987.48,0.22,-1.541
P5,1101,110100,pedestrian/bicycle,985.36,987.327,0.21,-1.518
P5,1102,110200,pedestrian/bicycle,985.381,987.177,0.209,-1.5
P5,1103,110300,pedestrian/bicycle,985.403,987.027,0.217,-1.491
P5,1104,110400,pedestrian/bicycle,985.425,986.878,0.231,-1.492
P5,1105,110500,pedestrian/bicycle,985.449,986.728,0.248,-1.504
P5,1106,110600,pedestrian/bicycle,985.474,986.577,0.261,-1.525
P5,1107,110700,pedestrian/bicycle,985.501,986.423,0.263,-1.548
P5,1108,110800,pedestrian/bicycle,985.526,986.268,0.251,-1.559
P5,1109,110900,pedestrian/bicycle,985.55,986.112,0.233,-1.548
P5,1110,111000,pedestrian/bicycle,985.572,985.959,0.208,-1.512
P5,1111,111100,pedestrian/bicycle,985.592,985.811,0.177,-1.46
P5,1112,111200,pedestrian/bicycle,985.608,985.667,0.144,-1.409
P5,1113,111300,pedestrian/bicycle,985.621,985.528,0.127,-1.376
P5,1114,111400,pedestrian/bicycle,985.634,985.391,0.13,-1.362
P5,1115,111500,pedestrian/bicycle,985.648,985.255,0.155,-1.359
P5,1116,111600,pedestrian/bicycle,985.666,985.119,0.201,-1.361
