track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,41,4100,pedestrian/bicycle,980.126,1034.202,-7.095,-1.207
P1,42,4200,pedestrian/bicycle,979.413,1034.08,-7.17,-1.247
P1,43,4300,pedestrian/bicycle,978.693,1033.953,-7.228,-1.289
P1,44,4400,pedestrian/bicycle,977.968,1033.822,-7.267,-1.327
P1,45,4500,pedestrian/bicycle,977.241,1033.688,-7.289,-1.359
P1,46,4600,pedestrian/bicycle,976.511,1033.551,-7.296,-1.383
P1,47,4700,pedestrian/bicycle,975.782,1033.412,-7.295,-1.4
P1,48,4800,pedestrian/bicycle,975.053,1033.271,-7.287,-1.409
P1,49,4900,pedestrian/bicycle,974.325,1033.13,-7.274,-1.409
P1,50,5000,pedestrian/bicycle,973.598,1032.99,-7.262,-1.403
P1,51,5100,pedestrian/bicycle,972.872,1032.85,-7.249,-1.391
P1,52,5200,pedestrian/bicycle,972.148,1032.711,-7.232,-1.378
P1,53,5300,pedestrian/bicycle,971.426,1032.574,-7.211,-1.366
P1,54,5400,pedestrian/bicycle,970.706,1032.438,-7.181,-1.354
P1,55,5500,pedestrian/bicycle,969.99,1032.304,-7.138,-1.338
P1,56,5600,pedestrian/bicycle,969.279,1032.171,-7.086,-1.316
P1,57,5700,pedestrian/bicycle,968.574,1032.041,-7.023,-1.286
P1,58,5800,pedestrian/bicycle,967.875,1031.914,-6.954,-1.252
P1,59,5900,pedestrian/bicycle,967.183,1031.791,-6.884,-1.218
P1,60,6000,pedestrian/bicycle,966.498,1031.67,-6.811,-1.189
P1,61,6100,pedestrian/bicycle,965.821,1031.552,-6.739,-1.166
P1,62,6200,pedestrian/bicycle,965.15,1031.437,-6.67,-1.146
P1,63,6300,pedestrian/bicycle,964.487,1031.323,-6.606,-1.132
P1,64,6400,pedestrian/bicycle,963.829,1031.21,-6.548,-1.118
P1,65,6500,pedestrian/bicycle,963.177,1031.099,-6.498,-1.101
P1,66,6600,pedestrian/bicycle,962.529,1030.991,-6.455,-1.078
P1,67,6700,pedestrian/bicycle,961.886,1030.884,-6.414,-1.05
P1,68,6800,pedestrian/bicycle,961.246,1030.781,-6.374,-1.019
P1,69,6900,pedestrian/bicycle,960.611,1030.681,-6.333,-0.982
P1,70,7000,pedestrian/bicycle,959.98,1030.584,-6.29,-0.941
P1,71,7100,pedestrian/bicycle,959.353,1030.493,-6.248,-0.896
P1,72,7200,pedestrian/bicycle,958.73,1030.405,-6.208,-0.851
P1,73,7300,pedestrian/bicycle,958.111,1030.322,-6.168,-0.808
P1,74,7400,pedestrian/bicycle,957.497,1030.243,-6.122,-0.769
P1,75,7500,pedestrian/bicycle,956.887,1030.168,-6.066,-0.736
P1,76,7600,pedestrian/bicycle,956.284,1030.096,-5.998,-0.708
P1,77,7700,pedestrian/bicycle,955.688,1030.026,-5.917,-0.683
P1,78,7800,pedestrian/bicycle,955.101,1029.959,-5.827,-0.661
P1,79,7900,pedestrian/bicycle,954.523,1029.894,-5.735,-0.643
P1,80,8000,pedestrian/bicycle,953.954,1029.83,-5.643,-0.632
P1,81,8100,pedestrian/bicycle,953.394,1029.767,-5.553,-0.635
P1,82,8200,pedestrian/bicycle,952.843,1029.702,-5.471,-0.658
P1,83,8300,pedestrian/bicycle,952.299,1029.634,-5.411,-0.705
P1,84,8400,pedestrian/bicycle,951.759,1029.56,-5.38,-0.768
P1,85,8500,pedestrian/bicycle,951.222,1029.48,-5.371,-0.842
P1,86,8600,pedestrian/bicycle,950.685,1029.392,-5.364,-0.916
P1,87,8700,pedestrian/bicycle,950.149,1029.297,-5.352,-0.988
P1,88,8800,pedestrian/bicycle,949.615,1029.195,-5.339,-1.056
P1,89,8900,pedestrian/bicycle,949.081,1029.086,-5.327,-1.113
P1,90,9000,pedestrian/bicycle,948.549,1028.973,-5.316,-1.156
P1,91,9100,pedestrian/bicycle,948.018,1028.856,-5.308,-1.184
P1,92,9200,pedestrian/bicycle,947.488,1028.737,-5.304,-1.198
P1,93,9300,pedestrian/bicycle,946.957,1028.617,-5.301,-1.194
P1,94,9400,pedestrian/bicycle,946.427,1028.499,-5.299,-1.171
P1,95,9500,pedestrian/bicycle,945.898,1028.384,-5.296,-1.127
P1,96,9600,pedestrian/bicycle,945.367,1028.274,-5.305,-1.063
P1,97,9700,pedestrian/bicycle,944.835,1028.172,-5.335,-0.978
P1,98,9800,pedestrian/bicycle,944.299,1028.08,-5.397,-0.872
P1,99,9900,pedestrian/bicycle,943.754,1027.998,-5.495,-0.758
P1,100,10000,pedestrian/bicycle,943.199,1027.928,-5.617,-0.653
P1,101,10100,pedestrian/bicycle,942.629,1027.867,-5.771,-0.572
P1,102,10200,pedestrian/bicycle,942.043,1027.812,-5.962,-0.513
P1,103,10300,pedestrian/bicycle,941.437,1027.763,-6.148,-0.475
P1,104,10400,pedestrian/bicycle,940.813,1027.717,-6.324,-0.452
P1,105,10500,pedestrian/bicycle,940.171,1027.672,-6.515,-0.442
P1,106,10600,pedestrian/bicycle,939.511,1027.628,-6.696,-0.439
P1,107,10700,pedestrian/bicycle,938.833,1027.584,-6.856,-0.435
P1,108,10800,pedestrian/bicycle,938.141,1027.541,-6.998,-0.429
P1,109,10900,pedestrian/bicycle,937.435,1027.498,-7.11,-0.42
P1,110,11000,pedestrian/bicycle,936.72,1027.457,-7.197,-0.412
P1,111,11100,pedestrian/bicycle,935.998,1027.416,-7.239,-0.406
P1,112,11200,pedestrian/bicycle,935.275,1027.376,-7.22,-0.401
P1,113,11300,pedestrian/bicycle,934.556,1027.336,-7.158,-0.395
P1,114,11400,pedestrian/bicycle,933.845,1027.297,-7.069,-0.386
P1,115,11500,pedestrian/bicycle,933.143,1027.259,-6.965,-0.37
P1,116,11600,pedestrian/bicycle,932.452,1027.223,-6.86,-0.349
P1,117,11700,pedestrian/bicycle,931.771,1027.189,-6.762,-0.322
P1,118,11800,pedestrian/bicycle,931.099,1027.159,-6.679,-0.289
P1,119,11900,pedestrian/bicycle,930.434,1027.132,-6.611,-0.251
P1,120,12000,pedestrian/bicycle,929.776,1027.109,-6.545,-0.21
P1,121,12100,pedestrian/bicycle,929.126,1027.09,-6.472,-0.174
P1,122,12200,pedestrian/bicycle,928.482,1027.074,-6.393,-0.147
P1,123,12300,pedestrian/bicycle,927.847,1027.06,-6.304,-0.136
P1,124,12400,pedestrian/bicycle,927.222,1027.045,-6.205,-0.145
P1,125,12500,pedestrian/bicycle,926.607,1027.03,-6.095,-0.173
P1,126,12600,pedestrian/bicycle,926.004,1027.01,-5.97,-0.215
P1,127,12700,pedestrian/bicycle,925.414,1026.986,-5.822,-0.263
P1,128,12800,pedestrian/bicycle,924.841,1026.958,-5.642,-0.306
P1,129,12900,pedestrian/bicycle,924.287,1026.926,-5.427,-0.338
P1,130,13000,pedestrian/bicycle,923.757,1026.891,-5.18,-0.353
P1,131,13100,pedestrian/bicycle,923.253,1026.856,-4.909,-0.348
P1,132,13200,pedestrian/bicycle,922.776,1026.822,-4.627,-0.329
P1,133,13300,pedestrian/bicycle,922.327,1026.79,-4.353,-0.303
P1,134,13400,pedestrian/bicycle,921.904,1026.761,-4.11,-0.28
P1,135,13500,pedestrian/bicycle,921.502,1026.734,-3.928,-0.264
P1,136,13600,pedestrian/bicycle,921.114,1026.708,-3.829,-0.256
P1,137,13700,pedestrian/bicycle,920.732,1026.683,-3.8,-0.253
P2,1,100,pedestrian/bicycle,1049.119,1022.347,-7.689,1.944
P2,2,200,pedestrian/bicycle,1048.359,1022.538,-7.509,1.86
P2,3,300,pedestrian/bicycle,1047.617,1022.719,-7.33,1.775
P2,4,400,pedestrian/bicycle,1046.893,1022.893,-7.151,1.689
P2,5,500,pedestrian/bicycle,1046.187,1023.057,-6.978,1.609
P2,6,600,pedestrian/bicycle,1045.497,1023.215,-6.821,1.539
P2,7,700,pedestrian/bicycle,1044.821,1023.366,-6.693,1.482
P2,8,800,pedestrian/bicycle,1044.156,1023.512,-6.6,1.439
P2,9,900,pedestrian/bicycle,1043.499,1023.654,-6.552,1.409
P2,10,1000,pedestrian/bicycle,1042.843,1023.795,-6.564,1.396
P2,11,1100,pedestrian/bicycle,1042.183,1023.934,-6.635,1.396
P2,12,1200,pedestrian/bicycle,1041.514,1024.074,-6.742,1.403
P2,13,1300,pedestrian/bicycle,1040.834,1024.215,-6.867,1.415
P2,14,1400,pedestrian/bicycle,1040.141,1024.358,-6.989,1.433
P2,15,1500,pedestrian/bicycle,1039.437,1024.502,-7.091,1.455
P2,16,1600,pedestrian/bicycle,1038.724,1024.649,-7.176,1.483
P2,17,1700,pedestrian/bicycle,1038.003,1024.799,-7.247,1.516
P2,18,1800,pedestrian/bicycle,1037.275,1024.952,-7.3,1.553
P2,19,1900,pedestrian/bicycle,1036.543,1025.11,-7.337,1.592
P2,20,2000,pedestrian/bicycle,1035.809,1025.271,-7.354,1.632
P2,21,2100,pedestrian/bicycle,1035.074,1025.436,-7.346,1.673
P2,22,2200,pedestrian/bicycle,1034.341,1025.605,-7.314,1.711
P2,23,2300,pedestrian/bicycle,1033.611,1025.778,-7.278,1.75
P2,24,2400,pedestrian/bicycle,1032.885,1025.956,-7.25,1.797
P2,25,2500,pedestrian/bicycle,1032.161,1026.138,-7.228,1.85
P2,26,2600,pedestrian/bicycle,1031.439,1026.326,-7.215,1.905
P2,27,2700,pedestrian/bicycle,1030.717,1026.519,-7.211,1.962
P2,28,2800,pedestrian/bicycle,1029.996,1026.718,-7.213,2.021
P2,29,2900,pedestrian/bicycle,1029.275,1026.924,-7.222,2.087
P2,30,3000,pedestrian/bicycle,1028.552,1027.136,-7.234,2.16
P2,31,3100,pedestrian/bicycle,1027.828,1027.356,-7.24,2.237
P2,32,3200,pedestrian/bicycle,1027.104,1027.584,-7.234,2.316
P2,33,3300,pedestrian/bicycle,1026.382,1027.819,-7.214,2.399
P2,34,3400,pedestrian/bicycle,1025.662,1028.063,-7.185,2.481
P2,35,3500,pedestrian/bicycle,1024.945,1028.316,-7.153,2.562
P2,36,3600,pedestrian/bicycle,1024.232,1028.576,-7.117,2.642
P2,37,3700,pedestrian/bicycle,1023.522,1028.844,-7.075,2.72
P2,38,3800,pedestrian/bicycle,1022.817,1029.12,-7.03,2.796
P2,39,3900,pedestrian/bicycle,1022.116,1029.403,-6.986,2.871
P2,40,4000,pedestrian/bicycle,1021.419,1029.694,-6.944,2.948
P2,41,4100,pedestrian/bicycle,1020.727,1029.993,-6.912,3.024
P2,42,4200,pedestrian/bicycle,1020.037,1030.298,-6.886,3.092
P2,43,4300,pedestrian/bicycle,1019.35,1030.61,-6.861,3.148
P2,44,4400,pedestrian/bicycle,1018.665,1030.928,-6.832,3.195
P2,45,4500,pedestrian/bicycle,1017.983,1031.249,-6.794,3.23
P2,46,4600,pedestrian/bicycle,1017.307,1031.573,-6.743,3.255
P2,47,4700,pedestrian/bicycle,1016.635,1031.9,-6.681,3.274
P2,48,4800,pedestrian/bicycle,1015.971,1032.228,-6.61,3.288
P2,49,4900,pedestrian/bicycle,1015.314,1032.557,-6.532,3.297
P2,50,5000,pedestrian/bicycle,1014.665,1032.887,-6.454,3.303
P2,51,5100,pedestrian/bicycle,1014.023,1033.217,-6.379,3.307
P2,52,5200,pedestrian/bicycle,1013.388,1033.548,-6.313,3.312
P2,53,5300,pedestrian/bicycle,1012.76,1033.88,-6.261,3.323
P2,54,5400,pedestrian/bicycle,1012.135,1034.213,-6.221,3.338
P2,55,5500,pedestrian/bicycle,1011.515,1034.547,-6.191,3.348
P2,56,5600,pedestrian/bicycle,1010.897,1034.882,-6.171,3.351
P2,57,5700,pedestrian/bicycle,1010.28,1035.217,-6.163,3.345
P2,58,5800,pedestrian/bicycle,1009.663,1035.551,-6.169,3.328
P2,59,5900,pedestrian/bicycle,1009.045,1035.882,-6.19,3.299
P2,60,6000,pedestrian/bicycle,1008.425,1036.21,-6.218,3.256
P2,61,6100,pedestrian/bicycle,1007.802,1036.533,-6.246,3.201
P2,62,6200,pedestrian/bicycle,1007.176,1036.849,-6.271,3.136
P2,63,6300,pedestrian/bicycle,1006.548,1037.159,-6.29,3.057
P2,64,6400,pedestrian/bicycle,1005.918,1037.46,-6.306,2.962
P2,65,6500,pedestrian/bicycle,1005.287,1037.751,-6.327,2.854
P2,66,6600,pedestrian/bicycle,1004.652,1038.03,-6.358,2.732
P2,67,6700,pedestrian/bicycle,1004.014,1038.297,-6.399,2.596
P2,68,6800,pedestrian/bicycle,1003.372,1038.549,-6.45,2.448
P2,69,6900,pedestrian/bicycle,1002.724,1038.786,-6.508,2.291
P2,70,7000,pedestrian/bicycle,1002.071,1039.007,-6.563,2.132
P2,71,7100,pedestrian/bicycle,1001.412,1039.212,-6.609,1.974
P2,72,7200,pedestrian/bicycle,1000.749,1039.402,-6.652,1.816
P2,73,7300,pedestrian/bicycle,1000.082,1039.575,-6.696,1.656
P2,74,7400,pedestrian/bicycle,999.41,1039.733,-6.744,1.488
P2,75,7500,pedestrian/bicycle,998.733,1039.873,-6.791,1.313
P2,76,7600,pedestrian/bicycle,998.052,1039.995,-6.827,1.135
P2,77,7700,pedestrian/bicycle,997.368,1040.1,-6.848,0.958
P2,78,7800,pedestrian/bicycle,996.683,1040.187,-6.851,0.786
P2,79,7900,pedestrian/bicycle,995.999,1040.257,-6.834,0.62
P2,80,8000,pedestrian/bicycle,995.317,1040.311,-6.799,0.458
P2,81,8100,pedestrian/bicycle,994.64,1040.349,-6.75,0.298
P2,82,8200,pedestrian/bicycle,993.968,1040.371,-6.689,0.141
P2,83,8300,pedestrian/bicycle,993.303,1040.377,-6.613,-0.014
P2,84,8400,pedestrian/bicycle,992.646,1040.368,-6.523,-0.163
P2,85,8500,pedestrian/bicycle,991.998,1040.345,-6.431,-0.305
P2,86,8600,pedestrian/bicycle,991.36,1040.308,-6.345,-0.436
P2,87,8700,pedestrian/bicycle,990.729,1040.258,-6.269,-0.556
P2,88,8800,pedestrian/bicycle,990.105,1040.197,-6.208,-0.663
P2,89,8900,pedestrian/bicycle,989.486,1040.126,-6.169,-0.762
P2,90,9000,pedestrian/bicycle,988.87,1040.045,-6.159,-0.859
P2,91,9100,pedestrian/bicycle,988.254,1039.954,-6.152,-0.959
P2,92,9200,pedestrian/bicycle,987.64,1039.853,-6.132,-1.063
P2,93,9300,pedestrian/bicycle,987.028,1039.741,-6.115,-1.177
P2,94,9400,pedestrian/bicycle,986.416,1039.617,-6.118,-1.306
P2,95,9500,pedestrian/bicycle,985.802,1039.479,-6.166,-1.456
P2,96,9600,pedestrian/bicycle,985.179,1039.325,-6.291,-1.631
P2,97,9700,pedestrian/bicycle,984.54,1039.152,-6.496,-1.828
P2,98,9800,pedestrian/bicycle,983.878,1038.959,-6.733,-2.031
P2,99,9900,pedestrian/bicycle,983.197,1038.746,-6.903,-2.21
P2,100,10000,pedestrian/bicycle,982.503,1038.519,-6.959,-2.349
P2,101,10100,pedestrian/bicycle,981.809,1038.278,-6.936,-2.454
P2,102,10200,pedestrian/bicycle,981.118,1038.029,-6.868,-2.535
P2,103,10300,pedestrian/bicycle,980.436,1037.772,-6.775,-2.599
P2,104,10400,pedestrian/bicycle,979.764,1037.51,-6.668,-2.648
P2,105,10500,pedestrian/bicycle,979.103,1037.243,-6.555,-2.684
P2,106,10600,pedestrian/bicycle,978.453,1036.973,-6.441,-2.711
P2,107,10700,pedestrian/bicycle,977.814,1036.701,-6.333,-2.732
P2,108,10800,pedestrian/bicycle,977.186,1036.427,-6.232,-2.745
P2,109,10900,pedestrian/bicycle,976.567,1036.152,-6.144,-2.753
P2,110,11000,pedestrian/bicycle,975.956,1035.877,-6.083,-2.756
P2,111,11100,pedestrian/bicycle,975.349,1035.602,-6.055,-2.754
P2,112,11200,pedestrian/bicycle,974.743,1035.326,-6.059,-2.747
P2,113,11300,pedestrian/bicycle,974.136,1035.052,-6.091,-2.733
P2,114,11400,pedestrian/bicycle,973.524,1034.78,-6.148,-2.711
P2,115,11500,pedestrian/bicycle,972.906,1034.511,-6.22,-2.682
P2,116,11600,pedestrian/bicycle,972.28,1034.244,-6.295,-2.646
P2,117,11700,pedestrian/bicycle,971.647,1033.982,-6.356,-2.604
P2,118,11800,pedestrian/bicycle,971.01,1033.724,-6.397,-2.554
P2,119,11900,pedestrian/bicycle,970.369,1033.471,-6.418,-2.495
P2,120,12000,pedestrian/bicycle,969.727,1033.225,-6.42,-2.426
P2,121,12100,pedestrian/bicycle,969.086,1032.987,-6.408,-2.346
P2,122,12200,pedestrian/bicycle,968.446,1032.757,-6.382,-2.256
P2,123,12300,pedestrian/bicycle,967.81,1032.536,-6.341,-2.158
P2,124,12400,pedestrian/bicycle,967.178,1032.325,-6.287,-2.053
P2,125,12500,pedestrian/bicycle,966.553,1032.126,-6.227,-1.944
P2,126,12600,pedestrian/bicycle,965.933,1031.937,-6.163,-1.836
P2,127,12700,pedestrian/bicycle,965.32,1031.758,-6.099,-1.732
P2,128,12800,pedestrian/bicycle,964.713,1031.59,-6.041,-1.632
P2,129,12900,pedestrian/bicycle,964.112,1031.431,-5.99,-1.541
P2,130,13000,pedestrian/bicycle,963.514,1031.281,-5.956,-1.464
P2,131,13100,pedestrian/bicycle,962.919,1031.138,-5.962,-1.403
P2,132,13200,pedestrian/bicycle,962.32,1031,-6.015,-1.359
P2,133,13300,pedestrian/bicycle,961.715,1030.866,-6.074,-1.32
P2,134,13400,pedestrian/bicycle,961.105,1030.735,-6.134,-1.282
P2,135,13500,pedestrian/bicycle,960.487,1030.609,-6.221,-1.252
P2,136,13600,pedestrian/bicycle,959.86,1030.485,-6.316,-1.225
P2,137,13700,pedestrian/bicycle,959.224,1030.364,-6.41,-1.203
P2,138,13800,pedestrian/bicycle,958.578,1030.244,-6.509,-1.191
P2,139,13900,pedestrian/bicycle,957.924,1030.125,-6.569,-1.186
P2,140,14000,pedestrian/bicycle,957.266,1030.006,-6.59,-1.185
P2,141,14100,pedestrian/bicycle,956.606,1029.888,-6.618,-1.192
P2,142,14200,pedestrian/bicycle,955.943,1029.768,-6.646,-1.199
P2,143,14300,pedestrian/bicycle,955.276,1029.648,-6.684,-1.197
P2,144,14400,pedestrian/bicycle,954.604,1029.53,-6.76,-1.175
P2,145,14500,pedestrian/bicycle,953.924,1029.415,-6.844,-1.115
P2,146,14600,pedestrian/bicycle,953.235,1029.308,-6.928,-1.02
P2,147,14700,pedestrian/bicycle,952.538,1029.212,-7.018,-0.918
P2,148,14800,pedestrian/bicycle,951.834,1029.124,-7.064,-0.829
P2,149,14900,pedestrian/bicycle,951.127,1029.045,-7.063,-0.763
P2,150,15000,pedestrian/bicycle,950.421,1028.971,-7.062,-0.718
P2,151,15100,pedestrian/bicycle,949.716,1028.9,-7.047,-0.688
P2,152,15200,pedestrian/bicycle,949.012,1028.833,-7.024,-0.668
P2,153,15300,pedestrian/bicycle,948.31,1028.766,-7.013,-0.655
P2,154,15400,pedestrian/bicycle,947.611,1028.702,-6.979,-0.642
P2,155,15500,pedestrian/bicycle,946.916,1028.638,-6.921,-0.628
P2,156,15600,pedestrian/bicycle,946.226,1028.576,-6.877,-0.621
P2,157,15700,pedestrian/bicycle,945.541,1028.513,-6.826,-0.624
P2,158,15800,pedestrian/bicycle,944.861,1028.45,-6.773,-0.636
P2,159,15900,pedestrian/bicycle,944.185,1028.386,-6.746,-0.652
P2,160,16000,pedestrian/bicycle,943.511,1028.32,-6.72,-0.661
P2,161,16100,pedestrian/bicycle,942.841,1028.254,-6.689,-0.663
P2,162,16200,pedestrian/bicycle,942.173,1028.188,-6.674,-0.666
P2,163,16300,pedestrian/bicycle,941.507,1028.121,-6.637,-0.672
P2,164,16400,pedestrian/bicycle,940.846,1028.053,-6.581,-0.683
P2,165,16500,pedestrian/bicycle,940.19,1027.983,-6.538,-0.707
P2,166,16600,pedestrian/bicycle,939.539,1027.911,-6.493,-0.743
P2,167,16700,pedestrian/bicycle,938.892,1027.835,-6.452,-0.782
P2,168,16800,pedestrian/bicycle,938.246,1027.755,-6.452,-0.81
P2,169,16900,pedestrian/bicycle,937.6,1027.674,-6.474,-0.805
P2,170,17000,pedestrian/bicycle,936.95,1027.596,-6.521,-0.765
P2,171,17100,pedestrian/bicycle,936.294,1027.522,-6.613,-0.71
P2,172,17200,pedestrian/bicycle,935.627,1027.454,-6.72,-0.653
P2,173,17300,pedestrian/bicycle,934.949,1027.391,-6.839,-0.599
P2,174,17400,pedestrian/bicycle,934.257,1027.334,-6.993,-0.547
P2,175,17500,pedestrian/bicycle,933.55,1027.282,-7.153,-0.489
P2,176,17600,pedestrian/bicycle,932.827,1027.236,-7.306,-0.427
P2,177,17700,pedestrian/bicycle,932.089,1027.197,-7.455,-0.365
P2,178,17800,pedestrian/bicycle,931.339,1027.163,-7.542,-0.31
P2,179,17900,pedestrian/bicycle,930.585,1027.135,-7.544,-0.261
P2,180,18000,pedestrian/bicycle,929.834,1027.111,-7.467,-0.218
P2,181,18100,pedestrian/bicycle,929.095,1027.091,-7.324,-0.18
P2,182,18200,pedestrian/bicycle,928.371,1027.074,-7.15,-0.148
P2,183,18300,pedestrian/bicycle,927.665,1027.061,-6.966,-0.127
P2,184,18400,pedestrian/bicycle,926.978,1027.048,-6.783,-0.118
P2,185,18500,pedestrian/bicycle,926.308,1027.037,-6.606,-0.117
P2,186,18600,pedestrian/bicycle,925.656,1027.025,-6.444,-0.117
P2,187,18700,pedestrian/bicycle,925.019,1027.013,-6.283,-0.115
P2,188,18800,pedestrian/bicycle,924.4,1027.002,-6.097,-0.109
P2,189,18900,pedestrian/bicycle,923.802,1026.992,-5.88,-0.098
P2,190,19000,pedestrian/bicycle,923.226,1026.983,-5.642,-0.085
P2,191,19100,pedestrian/bicycle,922.674,1026.975,-5.394,-0.071
P2,192,19200,pedestrian/bicycle,922.146,1026.968,-5.155,-0.059
P2,193,19300,pedestrian/bicycle,921.64,1026.963,-4.965,-0.052
P2,194,19400,pedestrian/bicycle,921.149,1026.958,-4.856,-0.049
P2,195,19500,pedestrian/bicycle,920.665,1026.953,-4.824,-0.048
P17,335,33500,pedestrian/bicycle,1060.68,1019.726,-6.305,1.475
P17,336,33600,pedestrian/bicycle,1060.045,1019.875,-6.385,1.5
P17,337,33700,pedestrian/bicycle,1059.403,1020.027,-6.467,1.531
P17,338,33800,pedestrian/bicycle,1058.752,1020.182,-6.542,1.566
P17,339,33900,pedestrian/bicycle,1058.095,1020.34,-6.602,1.604
P17,340,34000,pedestrian/bicycle,1057.432,1020.503,-6.654,1.647
P17,341,34100,pedestrian/bicycle,1056.764,1020.67,-6.7,1.692
P17,342,34200,pedestrian/bicycle,1056.093,1020.841,-6.735,1.729
P17,343,34300,pedestrian/bicycle,1055.418,1021.015,-6.76,1.756
P17,344,34400,pedestrian/bicycle,1054.741,1021.191,-6.774,1.775
P17,345,34500,pedestrian/bicycle,1054.063,1021.37,-6.789,1.791
P17,346,34600,pedestrian/bicycle,1053.382,1021.55,-6.825,1.809
P17,347,34700,pedestrian/bicycle,1052.697,1021.732,-6.883,1.828
P17,348,34800,pedestrian/bicycle,1052.005,1021.915,-6.95,1.847
P17,349,34900,pedestrian/bicycle,1051.307,1022.101,-7.021,1.86
P17,350,35000,pedestrian/bicycle,1050.601,1022.287,-7.093,1.858
P17,351,35100,pedestrian/bicycle,1049.888,1022.472,-7.158,1.842
P17,352,35200,pedestrian/bicycle,1049.17,1022.655,-7.215,1.82
P17,353,35300,pedestrian/bicycle,1048.446,1022.836,-7.268,1.797
P17,354,35400,pedestrian/bicycle,1047.717,1023.014,-7.312,1.773
P17,355,35500,pedestrian/bicycle,1046.984,1023.19,-7.335,1.75
P17,356,35600,pedestrian/bicycle,1046.25,1023.364,-7.344,1.731
P17,357,35700,pedestrian/bicycle,1045.516,1023.537,-7.349,1.72
P17,358,35800,pedestrian/bicycle,1044.78,1023.708,-7.36,1.711
P17,359,35900,pedestrian/bicycle,1044.044,1023.879,-7.371,1.704
P17,360,36000,pedestrian/bicycle,1043.306,1024.049,-7.376,1.696
P17,361,36100,pedestrian/bicycle,1042.569,1024.218,-7.377,1.687
P17,362,36200,pedestrian/bicycle,1041.831,1024.386,-7.375,1.672
P17,363,36300,pedestrian/bicycle,1041.094,1024.553,-7.371,1.653
P17,364,36400,pedestrian/bicycle,1040.357,1024.717,-7.365,1.64
P17,365,36500,pedestrian/bicycle,1039.621,1024.881,-7.355,1.638
P17,366,36600,pedestrian/bicycle,1038.886,1025.045,-7.338,1.644
P17,367,36700,pedestrian/bicycle,1038.154,1025.21,-7.311,1.656
P17,368,36800,pedestrian/bicycle,1037.424,1025.377,-7.29,1.673
P17,369,36900,pedestrian/bicycle,1036.695,1025.545,-7.282,1.694
